timestamp, utilization.gpu [%]
2025/01/16 13:41:11.539, 0 %
2025/01/16 13:41:11.739, 0 %
2025/01/16 13:41:11.939, 0 %
2025/01/16 13:41:12.140, 0 %
2025/01/16 13:41:12.340, 0 %
2025/01/16 13:41:12.540, 0 %
2025/01/16 13:41:12.740, 0 %
2025/01/16 13:41:12.940, 0 %
2025/01/16 13:41:13.141, 0 %
2025/01/16 13:41:13.341, 0 %
2025/01/16 13:41:13.541, 0 %
2025/01/16 13:41:13.741, 0 %
2025/01/16 13:41:13.941, 0 %
2025/01/16 13:41:14.142, 0 %
2025/01/16 13:41:14.342, 0 %
2025/01/16 13:41:14.542, 0 %
2025/01/16 13:41:14.742, 0 %
2025/01/16 13:41:14.942, 0 %
2025/01/16 13:41:15.143, 0 %
2025/01/16 13:41:15.343, 0 %
2025/01/16 13:41:15.543, 0 %
2025/01/16 13:41:15.743, 0 %
2025/01/16 13:41:15.943, 0 %
2025/01/16 13:41:16.143, 0 %
2025/01/16 13:41:16.345, 0 %
2025/01/16 13:41:16.545, 0 %
2025/01/16 13:41:16.745, 0 %
2025/01/16 13:41:16.945, 0 %
2025/01/16 13:41:17.146, 0 %
2025/01/16 13:41:17.346, 0 %
2025/01/16 13:41:17.546, 0 %
2025/01/16 13:41:17.746, 0 %
2025/01/16 13:41:17.946, 0 %
2025/01/16 13:41:18.146, 0 %
2025/01/16 13:41:18.347, 0 %
2025/01/16 13:41:18.547, 0 %
2025/01/16 13:41:18.747, 0 %
2025/01/16 13:41:18.947, 0 %
2025/01/16 13:41:19.147, 0 %
2025/01/16 13:41:19.347, 0 %
2025/01/16 13:41:19.548, 0 %
2025/01/16 13:41:19.748, 0 %
2025/01/16 13:41:19.948, 0 %
2025/01/16 13:41:20.148, 0 %
2025/01/16 13:41:20.349, 0 %
2025/01/16 13:41:20.549, 0 %
2025/01/16 13:41:20.749, 0 %
2025/01/16 13:41:20.949, 0 %
2025/01/16 13:41:21.149, 0 %
2025/01/16 13:41:21.349, 0 %
2025/01/16 13:41:21.550, 0 %
2025/01/16 13:41:21.750, 0 %
2025/01/16 13:41:21.950, 0 %
2025/01/16 13:41:22.150, 0 %
2025/01/16 13:41:22.350, 0 %
2025/01/16 13:41:22.550, 0 %
2025/01/16 13:41:22.750, 0 %
2025/01/16 13:41:22.951, 0 %
2025/01/16 13:41:23.151, 0 %
2025/01/16 13:41:23.351, 0 %
2025/01/16 13:41:23.551, 0 %
2025/01/16 13:41:23.751, 0 %
2025/01/16 13:41:23.951, 0 %
2025/01/16 13:41:24.151, 0 %
2025/01/16 13:41:24.352, 0 %
2025/01/16 13:41:24.552, 0 %
2025/01/16 13:41:24.752, 0 %
2025/01/16 13:41:24.952, 0 %
2025/01/16 13:41:25.152, 0 %
2025/01/16 13:41:25.352, 0 %
2025/01/16 13:41:25.552, 0 %
2025/01/16 13:41:25.753, 0 %
2025/01/16 13:41:25.953, 0 %
2025/01/16 13:41:26.153, 0 %
2025/01/16 13:41:26.353, 0 %
2025/01/16 13:41:26.553, 0 %
2025/01/16 13:41:26.753, 0 %
2025/01/16 13:41:26.954, 0 %
2025/01/16 13:41:27.154, 0 %
2025/01/16 13:41:27.354, 0 %
2025/01/16 13:41:27.554, 0 %
2025/01/16 13:41:27.754, 0 %
2025/01/16 13:41:27.954, 0 %
2025/01/16 13:41:28.154, 0 %
2025/01/16 13:41:28.354, 0 %
2025/01/16 13:41:28.555, 0 %
2025/01/16 13:41:28.755, 0 %
2025/01/16 13:41:28.955, 0 %
2025/01/16 13:41:29.155, 0 %
2025/01/16 13:41:29.355, 0 %
2025/01/16 13:41:29.555, 0 %
2025/01/16 13:41:29.755, 0 %
2025/01/16 13:41:29.956, 0 %
2025/01/16 13:41:30.156, 0 %
2025/01/16 13:41:30.356, 0 %
2025/01/16 13:41:30.556, 0 %
2025/01/16 13:41:30.756, 0 %
2025/01/16 13:41:30.956, 0 %
2025/01/16 13:41:31.157, 0 %
2025/01/16 13:41:31.357, 0 %
2025/01/16 13:41:31.557, 0 %
2025/01/16 13:41:31.757, 0 %
2025/01/16 13:41:31.957, 0 %
2025/01/16 13:41:32.157, 0 %
2025/01/16 13:41:32.357, 0 %
2025/01/16 13:41:32.558, 0 %
2025/01/16 13:41:32.758, 0 %
2025/01/16 13:41:32.958, 0 %
2025/01/16 13:41:33.158, 0 %
2025/01/16 13:41:33.358, 0 %
2025/01/16 13:41:33.558, 0 %
2025/01/16 13:41:33.759, 0 %
2025/01/16 13:41:33.959, 0 %
2025/01/16 13:41:34.159, 0 %
2025/01/16 13:41:34.359, 0 %
2025/01/16 13:41:34.559, 0 %
2025/01/16 13:41:34.759, 0 %
2025/01/16 13:41:34.960, 0 %
2025/01/16 13:41:35.160, 0 %
2025/01/16 13:41:35.360, 0 %
2025/01/16 13:41:35.560, 0 %
2025/01/16 13:41:35.760, 0 %
2025/01/16 13:41:35.960, 0 %
2025/01/16 13:41:36.160, 0 %
2025/01/16 13:41:36.361, 0 %
2025/01/16 13:41:36.561, 0 %
2025/01/16 13:41:36.761, 0 %
2025/01/16 13:41:36.961, 0 %
2025/01/16 13:41:37.161, 0 %
2025/01/16 13:41:37.361, 0 %
2025/01/16 13:41:37.561, 0 %
2025/01/16 13:41:37.762, 0 %
2025/01/16 13:41:37.962, 0 %
2025/01/16 13:41:38.162, 0 %
2025/01/16 13:41:38.362, 0 %
2025/01/16 13:41:38.562, 0 %
2025/01/16 13:41:38.762, 0 %
2025/01/16 13:41:38.963, 0 %
2025/01/16 13:41:39.163, 0 %
2025/01/16 13:41:39.363, 0 %
2025/01/16 13:41:39.563, 0 %
2025/01/16 13:41:39.763, 0 %
2025/01/16 13:41:39.963, 0 %
2025/01/16 13:41:40.163, 0 %
2025/01/16 13:41:40.364, 0 %
2025/01/16 13:41:40.564, 0 %
2025/01/16 13:41:40.764, 0 %
2025/01/16 13:41:40.964, 0 %
2025/01/16 13:41:41.164, 0 %
2025/01/16 13:41:41.364, 0 %
2025/01/16 13:41:41.564, 0 %
2025/01/16 13:41:41.765, 0 %
2025/01/16 13:41:41.965, 0 %
2025/01/16 13:41:42.165, 0 %
2025/01/16 13:41:42.365, 0 %
2025/01/16 13:41:42.565, 0 %
2025/01/16 13:41:42.765, 0 %
2025/01/16 13:41:42.966, 0 %
2025/01/16 13:41:43.166, 0 %
2025/01/16 13:41:43.366, 0 %
2025/01/16 13:41:43.566, 0 %
2025/01/16 13:41:43.766, 0 %
2025/01/16 13:41:43.966, 0 %
2025/01/16 13:41:44.167, 0 %
2025/01/16 13:41:44.367, 0 %
2025/01/16 13:41:44.567, 0 %
2025/01/16 13:41:44.767, 0 %
2025/01/16 13:41:44.967, 0 %
2025/01/16 13:41:45.167, 0 %
2025/01/16 13:41:45.367, 0 %
2025/01/16 13:41:45.568, 0 %
2025/01/16 13:41:45.768, 0 %
2025/01/16 13:41:45.968, 0 %
2025/01/16 13:41:46.168, 0 %
2025/01/16 13:41:46.368, 0 %
2025/01/16 13:41:46.568, 0 %
2025/01/16 13:41:46.769, 0 %
2025/01/16 13:41:46.969, 0 %
2025/01/16 13:41:47.169, 0 %
2025/01/16 13:41:47.369, 0 %
2025/01/16 13:41:47.569, 0 %
2025/01/16 13:41:47.769, 0 %
2025/01/16 13:41:47.969, 0 %
2025/01/16 13:41:48.170, 0 %
2025/01/16 13:41:48.370, 0 %
2025/01/16 13:41:48.570, 0 %
2025/01/16 13:41:48.770, 0 %
2025/01/16 13:41:48.970, 0 %
2025/01/16 13:41:49.170, 0 %
2025/01/16 13:41:49.371, 0 %
2025/01/16 13:41:49.571, 0 %
2025/01/16 13:41:49.771, 0 %
2025/01/16 13:41:49.971, 0 %
2025/01/16 13:41:50.171, 0 %
2025/01/16 13:41:50.371, 0 %
2025/01/16 13:41:50.572, 0 %
2025/01/16 13:41:50.772, 0 %
2025/01/16 13:41:50.972, 0 %
2025/01/16 13:41:51.172, 0 %
2025/01/16 13:41:51.372, 0 %
2025/01/16 13:41:51.573, 0 %
2025/01/16 13:41:51.773, 0 %
2025/01/16 13:41:51.973, 0 %
2025/01/16 13:41:52.173, 0 %
2025/01/16 13:41:52.373, 0 %
2025/01/16 13:41:52.573, 0 %
2025/01/16 13:41:52.773, 0 %
2025/01/16 13:41:52.974, 0 %
2025/01/16 13:41:53.174, 0 %
2025/01/16 13:41:53.374, 0 %
2025/01/16 13:41:53.574, 0 %
2025/01/16 13:41:53.774, 0 %
2025/01/16 13:41:53.974, 0 %
2025/01/16 13:41:54.175, 0 %
2025/01/16 13:41:54.375, 0 %
2025/01/16 13:41:54.575, 0 %
2025/01/16 13:41:54.775, 0 %
2025/01/16 13:41:54.975, 0 %
2025/01/16 13:41:55.175, 0 %
2025/01/16 13:41:55.376, 0 %
2025/01/16 13:41:55.576, 0 %
2025/01/16 13:41:55.776, 0 %
2025/01/16 13:41:55.976, 0 %
2025/01/16 13:41:56.176, 0 %
2025/01/16 13:41:56.376, 0 %
2025/01/16 13:41:56.576, 0 %
2025/01/16 13:41:56.777, 0 %
2025/01/16 13:41:56.977, 0 %
2025/01/16 13:41:57.177, 0 %
2025/01/16 13:41:57.377, 0 %
2025/01/16 13:41:57.577, 0 %
2025/01/16 13:41:57.777, 0 %
2025/01/16 13:41:57.977, 0 %
2025/01/16 13:41:58.178, 0 %
2025/01/16 13:41:58.378, 0 %
2025/01/16 13:41:58.578, 0 %
2025/01/16 13:41:58.778, 0 %
2025/01/16 13:41:58.978, 0 %
2025/01/16 13:41:59.178, 0 %
2025/01/16 13:41:59.379, 0 %
2025/01/16 13:41:59.579, 0 %
2025/01/16 13:41:59.779, 0 %
2025/01/16 13:41:59.979, 0 %
2025/01/16 13:42:00.179, 0 %
2025/01/16 13:42:00.379, 0 %
2025/01/16 13:42:00.580, 0 %
2025/01/16 13:42:00.780, 0 %
2025/01/16 13:42:00.980, 0 %
2025/01/16 13:42:01.180, 0 %
2025/01/16 13:42:01.380, 0 %
2025/01/16 13:42:01.580, 0 %
2025/01/16 13:42:01.781, 0 %
2025/01/16 13:42:01.981, 0 %
2025/01/16 13:42:02.181, 0 %
2025/01/16 13:42:02.381, 0 %
2025/01/16 13:42:02.581, 0 %
2025/01/16 13:42:02.781, 0 %
2025/01/16 13:42:02.982, 0 %
2025/01/16 13:42:03.182, 0 %
2025/01/16 13:42:03.382, 0 %
2025/01/16 13:42:03.582, 0 %
2025/01/16 13:42:03.782, 0 %
2025/01/16 13:42:03.982, 0 %
2025/01/16 13:42:04.183, 0 %
2025/01/16 13:42:04.383, 0 %
2025/01/16 13:42:04.583, 0 %
2025/01/16 13:42:04.783, 0 %
2025/01/16 13:42:04.983, 0 %
2025/01/16 13:42:05.183, 0 %
2025/01/16 13:42:05.383, 0 %
2025/01/16 13:42:05.584, 0 %
2025/01/16 13:42:05.784, 0 %
2025/01/16 13:42:05.984, 0 %
2025/01/16 13:42:06.184, 0 %
2025/01/16 13:42:06.384, 0 %
2025/01/16 13:42:06.584, 0 %
2025/01/16 13:42:06.785, 0 %
2025/01/16 13:42:06.985, 0 %
2025/01/16 13:42:07.185, 0 %
2025/01/16 13:42:07.385, 0 %
2025/01/16 13:42:07.585, 0 %
2025/01/16 13:42:07.785, 0 %
2025/01/16 13:42:07.985, 0 %
2025/01/16 13:42:08.186, 0 %
2025/01/16 13:42:08.386, 0 %
2025/01/16 13:42:08.586, 0 %
2025/01/16 13:42:08.786, 0 %
2025/01/16 13:42:08.986, 1 %
2025/01/16 13:42:09.186, 30 %
2025/01/16 13:42:09.387, 0 %
2025/01/16 13:42:09.587, 19 %
2025/01/16 13:42:09.787, 0 %
2025/01/16 13:42:09.987, 34 %
2025/01/16 13:42:10.187, 2 %
2025/01/16 13:42:10.387, 17 %
2025/01/16 13:42:10.587, 5 %
2025/01/16 13:42:10.791, 45 %
2025/01/16 13:42:10.991, 11 %
2025/01/16 13:42:11.191, 40 %
2025/01/16 13:42:11.391, 19 %
2025/01/16 13:42:11.592, 35 %
2025/01/16 13:42:11.792, 21 %
2025/01/16 13:42:11.992, 15 %
2025/01/16 13:42:12.192, 40 %
2025/01/16 13:42:12.392, 15 %
2025/01/16 13:42:12.592, 24 %
2025/01/16 13:42:12.793, 19 %
2025/01/16 13:42:12.994, 37 %
2025/01/16 13:42:13.194, 18 %
2025/01/16 13:42:13.394, 34 %
2025/01/16 13:42:13.594, 21 %
2025/01/16 13:42:13.794, 28 %
2025/01/16 13:42:13.995, 27 %
2025/01/16 13:42:14.195, 5 %
2025/01/16 13:42:14.395, 40 %
2025/01/16 13:42:14.595, 10 %
2025/01/16 13:42:14.795, 39 %
2025/01/16 13:42:14.996, 17 %
2025/01/16 13:42:15.196, 36 %
2025/01/16 13:42:15.396, 18 %
2025/01/16 13:42:15.596, 38 %
2025/01/16 13:42:15.796, 19 %
2025/01/16 13:42:15.996, 36 %
2025/01/16 13:42:16.196, 20 %
2025/01/16 13:42:16.397, 35 %
2025/01/16 13:42:16.597, 21 %
2025/01/16 13:42:16.797, 37 %
2025/01/16 13:42:16.997, 19 %
2025/01/16 13:42:17.197, 28 %
2025/01/16 13:42:17.397, 27 %
2025/01/16 13:42:17.597, 18 %
2025/01/16 13:42:17.798, 38 %
2025/01/16 13:42:17.998, 12 %
2025/01/16 13:42:18.198, 40 %
2025/01/16 13:42:18.398, 4 %
2025/01/16 13:42:18.598, 43 %
2025/01/16 13:42:18.802, 14 %
2025/01/16 13:42:19.002, 36 %
2025/01/16 13:42:19.202, 19 %
2025/01/16 13:42:19.402, 38 %
2025/01/16 13:42:19.602, 18 %
2025/01/16 13:42:19.802, 27 %
2025/01/16 13:42:20.002, 25 %
2025/01/16 13:42:20.203, 7 %
2025/01/16 13:42:20.404, 33 %
2025/01/16 13:42:20.604, 19 %
2025/01/16 13:42:20.804, 37 %
2025/01/16 13:42:21.004, 18 %
2025/01/16 13:42:21.205, 34 %
2025/01/16 13:42:21.405, 16 %
2025/01/16 13:42:21.605, 6 %
2025/01/16 13:42:21.805, 37 %
2025/01/16 13:42:22.005, 18 %
2025/01/16 13:42:22.206, 36 %
2025/01/16 13:42:22.406, 18 %
2025/01/16 13:42:22.606, 31 %
2025/01/16 13:42:22.806, 20 %
2025/01/16 13:42:23.007, 5 %
2025/01/16 13:42:23.207, 45 %
2025/01/16 13:42:23.407, 10 %
2025/01/16 13:42:23.609, 41 %
2025/01/16 13:42:23.809, 14 %
2025/01/16 13:42:24.009, 38 %
2025/01/16 13:42:24.209, 18 %
2025/01/16 13:42:24.410, 37 %
2025/01/16 13:42:24.610, 18 %
2025/01/16 13:42:24.810, 5 %
2025/01/16 13:42:25.012, 37 %
2025/01/16 13:42:25.212, 14 %
2025/01/16 13:42:25.412, 37 %
2025/01/16 13:42:25.612, 18 %
2025/01/16 13:42:25.812, 36 %
2025/01/16 13:42:26.012, 18 %
2025/01/16 13:42:26.213, 12 %
2025/01/16 13:42:26.414, 25 %
2025/01/16 13:42:26.614, 18 %
2025/01/16 13:42:26.814, 37 %
2025/01/16 13:42:27.014, 18 %
2025/01/16 13:42:27.214, 34 %
2025/01/16 13:42:27.414, 22 %
2025/01/16 13:42:27.615, 27 %
2025/01/16 13:42:27.815, 23 %
2025/01/16 13:42:28.015, 6 %
2025/01/16 13:42:28.215, 35 %
2025/01/16 13:42:28.415, 20 %
2025/01/16 13:42:28.615, 33 %
2025/01/16 13:42:28.816, 21 %
2025/01/16 13:42:29.016, 29 %
2025/01/16 13:42:29.216, 26 %
2025/01/16 13:42:29.416, 4 %
2025/01/16 13:42:29.616, 36 %
2025/01/16 13:42:29.816, 16 %
2025/01/16 13:42:30.017, 37 %
2025/01/16 13:42:30.217, 19 %
2025/01/16 13:42:30.417, 36 %
2025/01/16 13:42:30.617, 13 %
2025/01/16 13:42:30.817, 8 %
2025/01/16 13:42:31.018, 34 %
2025/01/16 13:42:31.218, 19 %
2025/01/16 13:42:31.418, 37 %
2025/01/16 13:42:31.618, 29 %
2025/01/16 13:42:31.818, 4 %
2025/01/16 13:42:32.018, 27 %
2025/01/16 13:42:32.219, 20 %
2025/01/16 13:42:32.420, 12 %
2025/01/16 13:42:32.620, 43 %
2025/01/16 13:42:32.820, 38 %
2025/01/16 13:42:33.020, 53 %
2025/01/16 13:42:33.220, 29 %
2025/01/16 13:42:33.420, 34 %
2025/01/16 13:42:33.621, 31 %
2025/01/16 13:42:33.821, 16 %
2025/01/16 13:42:34.021, 52 %
2025/01/16 13:42:34.221, 29 %
2025/01/16 13:42:34.421, 20 %
2025/01/16 13:42:34.621, 36 %
2025/01/16 13:42:34.822, 24 %
2025/01/16 13:42:35.022, 52 %
2025/01/16 13:42:35.222, 25 %
2025/01/16 13:42:35.422, 39 %
2025/01/16 13:42:35.624, 31 %
2025/01/16 13:42:35.824, 52 %
2025/01/16 13:42:36.027, 30 %
2025/01/16 13:42:36.227, 39 %
2025/01/16 13:42:36.427, 39 %
2025/01/16 13:42:36.627, 29 %
2025/01/16 13:42:36.827, 26 %
2025/01/16 13:42:37.027, 48 %
2025/01/16 13:42:37.228, 20 %
2025/01/16 13:42:37.428, 44 %
2025/01/16 13:42:37.628, 38 %
2025/01/16 13:42:37.828, 3 %
2025/01/16 13:42:38.028, 63 %
2025/01/16 13:42:38.229, 12 %
2025/01/16 13:42:38.429, 55 %
2025/01/16 13:42:38.629, 26 %
2025/01/16 13:42:38.830, 34 %
2025/01/16 13:42:39.030, 35 %
2025/01/16 13:42:39.230, 16 %
2025/01/16 13:42:39.430, 48 %
2025/01/16 13:42:39.630, 52 %
2025/01/16 13:42:39.830, 52 %
2025/01/16 13:42:40.031, 29 %
2025/01/16 13:42:40.231, 26 %
2025/01/16 13:42:40.433, 26 %
2025/01/16 13:42:40.633, 12 %
2025/01/16 13:42:40.833, 54 %
2025/01/16 13:42:41.033, 29 %
2025/01/16 13:42:41.234, 52 %
2025/01/16 13:42:41.434, 29 %
2025/01/16 13:42:41.634, 34 %
2025/01/16 13:42:41.834, 38 %
2025/01/16 13:42:42.034, 29 %
2025/01/16 13:42:42.235, 45 %
2025/01/16 13:42:42.435, 16 %
2025/01/16 13:42:42.635, 44 %
2025/01/16 13:42:42.835, 39 %
2025/01/16 13:42:43.035, 16 %
2025/01/16 13:42:43.235, 36 %
2025/01/16 13:42:43.436, 28 %
2025/01/16 13:42:43.636, 30 %
2025/01/16 13:42:43.836, 52 %
2025/01/16 13:42:44.036, 52 %
2025/01/16 13:42:44.237, 37 %
2025/01/16 13:42:44.437, 32 %
2025/01/16 13:42:44.637, 12 %
2025/01/16 13:42:44.837, 12 %
2025/01/16 13:42:45.037, 53 %
2025/01/16 13:42:45.238, 29 %
2025/01/16 13:42:45.438, 53 %
2025/01/16 13:42:45.638, 29 %
2025/01/16 13:42:45.839, 23 %
2025/01/16 13:42:46.039, 42 %
2025/01/16 13:42:46.239, 16 %
2025/01/16 13:42:46.439, 50 %
2025/01/16 13:42:46.639, 30 %
2025/01/16 13:42:46.839, 38 %
2025/01/16 13:42:47.041, 12 %
2025/01/16 13:42:47.241, 12 %
2025/01/16 13:42:47.441, 43 %
2025/01/16 13:42:47.641, 39 %
2025/01/16 13:42:47.841, 39 %
2025/01/16 13:42:48.041, 32 %
2025/01/16 13:42:48.242, 52 %
2025/01/16 13:42:48.442, 29 %
2025/01/16 13:42:48.642, 29 %
2025/01/16 13:42:48.842, 33 %
2025/01/16 13:42:49.042, 33 %
2025/01/16 13:42:49.242, 23 %
2025/01/16 13:42:49.443, 47 %
2025/01/16 13:42:49.643, 25 %
2025/01/16 13:42:49.843, 52 %
2025/01/16 13:42:50.043, 29 %
2025/01/16 13:42:50.243, 44 %
2025/01/16 13:42:50.443, 36 %
2025/01/16 13:42:50.644, 35 %
2025/01/16 13:42:50.845, 35 %
2025/01/16 13:42:51.045, 65 %
2025/01/16 13:42:51.245, 16 %
2025/01/16 13:42:51.446, 52 %
2025/01/16 13:42:51.646, 17 %
2025/01/16 13:42:51.846, 24 %
2025/01/16 13:42:52.046, 24 %
2025/01/16 13:42:52.246, 29 %
2025/01/16 13:42:52.447, 29 %
2025/01/16 13:42:52.647, 52 %
2025/01/16 13:42:52.847, 28 %
2025/01/16 13:42:53.047, 34 %
2025/01/16 13:42:53.248, 36 %
2025/01/16 13:42:53.448, 17 %
2025/01/16 13:42:53.648, 48 %
2025/01/16 13:42:53.848, 28 %
2025/01/16 13:42:54.048, 52 %
2025/01/16 13:42:54.248, 29 %
2025/01/16 13:42:54.449, 27 %
2025/01/16 13:42:54.649, 21 %
2025/01/16 13:42:54.849, 53 %
2025/01/16 13:42:55.049, 53 %
2025/01/16 13:42:55.250, 20 %
2025/01/16 13:42:55.450, 29 %
2025/01/16 13:42:55.652, 18 %
2025/01/16 13:42:55.852, 4 %
2025/01/16 13:42:56.052, 33 %
2025/01/16 13:42:56.252, 18 %
2025/01/16 13:42:56.452, 18 %
2025/01/16 13:42:56.652, 35 %
2025/01/16 13:42:56.853, 17 %
2025/01/16 13:42:57.053, 8 %
2025/01/16 13:42:57.253, 35 %
2025/01/16 13:42:57.455, 12 %
2025/01/16 13:42:57.659, 36 %
2025/01/16 13:42:57.859, 20 %
2025/01/16 13:42:58.059, 27 %
2025/01/16 13:42:58.259, 7 %
2025/01/16 13:42:58.460, 40 %
2025/01/16 13:42:58.660, 14 %
2025/01/16 13:42:58.860, 35 %
2025/01/16 13:42:59.061, 35 %
2025/01/16 13:42:59.261, 18 %
2025/01/16 13:42:59.465, 35 %
2025/01/16 13:42:59.665, 18 %
2025/01/16 13:42:59.865, 36 %
2025/01/16 13:43:00.065, 18 %
2025/01/16 13:43:00.265, 26 %
2025/01/16 13:43:00.465, 12 %
2025/01/16 13:43:00.666, 37 %
2025/01/16 13:43:00.866, 17 %
2025/01/16 13:43:01.066, 34 %
2025/01/16 13:43:01.266, 10 %
2025/01/16 13:43:01.466, 10 %
2025/01/16 13:43:01.666, 35 %
2025/01/16 13:43:01.867, 35 %
2025/01/16 13:43:02.067, 19 %
2025/01/16 13:43:02.267, 34 %
2025/01/16 13:43:02.467, 19 %
2025/01/16 13:43:02.667, 23 %
2025/01/16 13:43:02.867, 5 %
2025/01/16 13:43:03.068, 36 %
2025/01/16 13:43:03.269, 18 %
2025/01/16 13:43:03.469, 36 %
2025/01/16 13:43:03.669, 18 %
2025/01/16 13:43:03.869, 30 %
2025/01/16 13:43:04.069, 23 %
2025/01/16 13:43:04.269, 22 %
2025/01/16 13:43:04.474, 22 %
2025/01/16 13:43:04.674, 30 %
2025/01/16 13:43:04.875, 13 %
2025/01/16 13:43:05.075, 44 %
2025/01/16 13:43:05.275, 31 %
2025/01/16 13:43:05.475, 8 %
2025/01/16 13:43:05.675, 37 %
2025/01/16 13:43:05.875, 16 %
2025/01/16 13:43:06.076, 35 %
2025/01/16 13:43:06.276, 18 %
2025/01/16 13:43:06.476, 35 %
2025/01/16 13:43:06.676, 18 %
2025/01/16 13:43:06.876, 34 %
2025/01/16 13:43:07.077, 34 %
2025/01/16 13:43:07.277, 19 %
2025/01/16 13:43:07.477, 25 %
2025/01/16 13:43:07.677, 26 %
2025/01/16 13:43:07.878, 4 %
2025/01/16 13:43:08.078, 14 %
2025/01/16 13:43:08.278, 35 %
2025/01/16 13:43:08.478, 19 %
2025/01/16 13:43:08.678, 34 %
2025/01/16 13:43:08.878, 19 %
2025/01/16 13:43:09.079, 28 %
2025/01/16 13:43:09.279, 24 %
2025/01/16 13:43:09.479, 12 %
2025/01/16 13:43:09.679, 12 %
2025/01/16 13:43:09.879, 31 %
2025/01/16 13:43:10.080, 14 %
2025/01/16 13:43:10.280, 18 %
2025/01/16 13:43:10.480, 36 %
2025/01/16 13:43:10.680, 18 %
2025/01/16 13:43:10.880, 37 %
2025/01/16 13:43:11.080, 19 %
2025/01/16 13:43:11.281, 36 %
2025/01/16 13:43:11.481, 18 %
