timestamp, utilization.gpu [%]
2025/01/21 17:54:10.032, 19 %
2025/01/21 17:54:10.233, 16 %
2025/01/21 17:54:10.433, 31 %
2025/01/21 17:54:10.633, 16 %
2025/01/21 17:54:10.833, 25 %
2025/01/21 17:54:11.033, 22 %
2025/01/21 17:54:11.233, 16 %
2025/01/21 17:54:11.434, 29 %
2025/01/21 17:54:11.634, 16 %
2025/01/21 17:54:11.834, 16 %
2025/01/21 17:54:12.034, 31 %
2025/01/21 17:54:12.234, 16 %
2025/01/21 17:54:12.434, 29 %
2025/01/21 17:54:12.634, 18 %
2025/01/21 17:54:12.835, 16 %
2025/01/21 17:54:13.035, 14 %
2025/01/21 17:54:13.235, 26 %
2025/01/21 17:54:13.435, 22 %
2025/01/21 17:54:13.635, 31 %
2025/01/21 17:54:13.835, 16 %
2025/01/21 17:54:14.036, 16 %
2025/01/21 17:54:14.236, 20 %
2025/01/21 17:54:14.436, 20 %
2025/01/21 17:54:14.639, 22 %
2025/01/21 17:54:14.839, 16 %
2025/01/21 17:54:15.039, 23 %
2025/01/21 17:54:15.239, 23 %
2025/01/21 17:54:15.439, 17 %
2025/01/21 17:54:15.639, 17 %
2025/01/21 17:54:15.840, 17 %
2025/01/21 17:54:16.040, 16 %
2025/01/21 17:54:16.240, 16 %
2025/01/21 17:54:16.440, 17 %
2025/01/21 17:54:16.640, 16 %
2025/01/21 17:54:16.840, 29 %
2025/01/21 17:54:17.040, 18 %
2025/01/21 17:54:17.241, 17 %
2025/01/21 17:54:17.441, 15 %
2025/01/21 17:54:17.641, 16 %
2025/01/21 17:54:17.841, 31 %
2025/01/21 17:54:18.041, 19 %
2025/01/21 17:54:18.241, 16 %
2025/01/21 17:54:18.442, 16 %
2025/01/21 17:54:18.642, 23 %
2025/01/21 17:54:18.842, 24 %
2025/01/21 17:54:19.042, 27 %
2025/01/21 17:54:19.242, 20 %
2025/01/21 17:54:19.442, 16 %
2025/01/21 17:54:19.642, 16 %
2025/01/21 17:54:19.843, 22 %
2025/01/21 17:54:20.043, 17 %
2025/01/21 17:54:20.243, 16 %
2025/01/21 17:54:20.443, 16 %
2025/01/21 17:54:20.643, 16 %
2025/01/21 17:54:20.843, 31 %
2025/01/21 17:54:21.043, 16 %
2025/01/21 17:54:21.243, 16 %
2025/01/21 17:54:21.444, 27 %
2025/01/21 17:54:21.645, 21 %
2025/01/21 17:54:21.845, 16 %
2025/01/21 17:54:22.045, 23 %
2025/01/21 17:54:22.245, 24 %
2025/01/21 17:54:22.445, 16 %
2025/01/21 17:54:22.645, 16 %
2025/01/21 17:54:22.845, 7 %
2025/01/21 17:54:23.046, 24 %
2025/01/21 17:54:23.246, 31 %
2025/01/21 17:54:23.446, 16 %
2025/01/21 17:54:23.647, 24 %
2025/01/21 17:54:23.847, 22 %
2025/01/21 17:54:24.047, 17 %
2025/01/21 17:54:24.247, 23 %
2025/01/21 17:54:24.447, 23 %
2025/01/21 17:54:24.647, 23 %
2025/01/21 17:54:24.847, 24 %
2025/01/21 17:54:25.048, 16 %
2025/01/21 17:54:25.248, 16 %
2025/01/21 17:54:25.448, 13 %
2025/01/21 17:54:25.648, 13 %
2025/01/21 17:54:25.848, 19 %
2025/01/21 17:54:26.048, 17 %
2025/01/21 17:54:26.248, 30 %
2025/01/21 17:54:26.449, 16 %
2025/01/21 17:54:26.649, 17 %
2025/01/21 17:54:26.849, 16 %
2025/01/21 17:54:27.049, 16 %
2025/01/21 17:54:27.249, 30 %
2025/01/21 17:54:27.449, 16 %
2025/01/21 17:54:27.649, 17 %
2025/01/21 17:54:27.850, 7 %
2025/01/21 17:54:28.050, 25 %
2025/01/21 17:54:28.250, 17 %
2025/01/21 17:54:28.450, 15 %
2025/01/21 17:54:28.650, 30 %
2025/01/21 17:54:28.850, 18 %
2025/01/21 17:54:29.051, 16 %
2025/01/21 17:54:29.251, 16 %
2025/01/21 17:54:29.451, 16 %
2025/01/21 17:54:29.651, 16 %
2025/01/21 17:54:29.851, 16 %
2025/01/21 17:54:30.051, 16 %
2025/01/21 17:54:30.251, 16 %
2025/01/21 17:54:30.451, 30 %
2025/01/21 17:54:30.652, 17 %
2025/01/21 17:54:30.852, 16 %
2025/01/21 17:54:31.052, 16 %
2025/01/21 17:54:31.252, 16 %
2025/01/21 17:54:31.452, 30 %
2025/01/21 17:54:31.652, 30 %
2025/01/21 17:54:31.853, 18 %
2025/01/21 17:54:32.053, 17 %
2025/01/21 17:54:32.253, 16 %
2025/01/21 17:54:32.453, 16 %
2025/01/21 17:54:32.653, 27 %
2025/01/21 17:54:32.853, 27 %
2025/01/21 17:54:33.053, 16 %
2025/01/21 17:54:33.254, 30 %
2025/01/21 17:54:33.454, 16 %
2025/01/21 17:54:33.654, 17 %
2025/01/21 17:54:33.854, 16 %
2025/01/21 17:54:34.054, 22 %
2025/01/21 17:54:34.254, 20 %
2025/01/21 17:54:34.455, 21 %
2025/01/21 17:54:34.655, 16 %
2025/01/21 17:54:34.855, 29 %
2025/01/21 17:54:35.055, 16 %
2025/01/21 17:54:35.255, 29 %
2025/01/21 17:54:35.456, 19 %
2025/01/21 17:54:35.656, 16 %
2025/01/21 17:54:35.856, 30 %
2025/01/21 17:54:36.056, 17 %
2025/01/21 17:54:36.257, 17 %
2025/01/21 17:54:36.457, 19 %
2025/01/21 17:54:36.658, 28 %
2025/01/21 17:54:36.858, 16 %
2025/01/21 17:54:37.058, 17 %
2025/01/21 17:54:37.258, 16 %
2025/01/21 17:54:37.458, 16 %
2025/01/21 17:54:37.658, 20 %
2025/01/21 17:54:37.859, 25 %
2025/01/21 17:54:38.059, 18 %
2025/01/21 17:54:38.259, 16 %
2025/01/21 17:54:38.459, 31 %
2025/01/21 17:54:38.659, 16 %
2025/01/21 17:54:38.859, 16 %
2025/01/21 17:54:39.060, 22 %
2025/01/21 17:54:39.260, 23 %
2025/01/21 17:54:39.460, 13 %
2025/01/21 17:54:39.660, 19 %
2025/01/21 17:54:39.860, 19 %
2025/01/21 17:54:40.060, 18 %
2025/01/21 17:54:40.260, 16 %
2025/01/21 17:54:40.461, 20 %
2025/01/21 17:54:40.661, 22 %
2025/01/21 17:54:40.863, 6 %
2025/01/21 17:54:41.063, 16 %
2025/01/21 17:54:41.263, 16 %
2025/01/21 17:54:41.463, 23 %
2025/01/21 17:54:41.663, 18 %
2025/01/21 17:54:41.863, 23 %
2025/01/21 17:54:42.064, 9 %
2025/01/21 17:54:42.264, 25 %
2025/01/21 17:54:42.464, 15 %
2025/01/21 17:54:42.664, 25 %
2025/01/21 17:54:42.864, 16 %
2025/01/21 17:54:43.064, 16 %
2025/01/21 17:54:43.265, 16 %
2025/01/21 17:54:43.465, 16 %
2025/01/21 17:54:43.665, 16 %
2025/01/21 17:54:43.865, 16 %
2025/01/21 17:54:44.065, 16 %
2025/01/21 17:54:44.266, 30 %
2025/01/21 17:54:44.466, 16 %
2025/01/21 17:54:44.666, 18 %
2025/01/21 17:54:44.866, 23 %
2025/01/21 17:54:45.066, 16 %
2025/01/21 17:54:45.267, 16 %
2025/01/21 17:54:45.467, 7 %
2025/01/21 17:54:45.667, 23 %
2025/01/21 17:54:45.867, 18 %
2025/01/21 17:54:46.067, 23 %
2025/01/21 17:54:46.268, 25 %
2025/01/21 17:54:46.468, 25 %
2025/01/21 17:54:46.668, 16 %
2025/01/21 17:54:46.868, 31 %
2025/01/21 17:54:47.068, 16 %
2025/01/21 17:54:47.268, 16 %
2025/01/21 17:54:47.468, 20 %
2025/01/21 17:54:47.669, 27 %
2025/01/21 17:54:47.869, 16 %
2025/01/21 17:54:48.069, 16 %
2025/01/21 17:54:48.269, 17 %
2025/01/21 17:54:48.469, 31 %
2025/01/21 17:54:48.669, 16 %
2025/01/21 17:54:48.870, 16 %
2025/01/21 17:54:49.070, 28 %
2025/01/21 17:54:49.270, 18 %
2025/01/21 17:54:49.470, 18 %
2025/01/21 17:54:49.670, 18 %
2025/01/21 17:54:49.872, 16 %
2025/01/21 17:54:50.072, 31 %
2025/01/21 17:54:50.272, 17 %
2025/01/21 17:54:50.472, 16 %
2025/01/21 17:54:50.672, 31 %
2025/01/21 17:54:50.872, 16 %
2025/01/21 17:54:51.073, 16 %
2025/01/21 17:54:51.273, 32 %
2025/01/21 17:54:51.473, 16 %
2025/01/21 17:54:51.673, 7 %
2025/01/21 17:54:51.873, 23 %
2025/01/21 17:54:52.073, 17 %
2025/01/21 17:54:52.274, 24 %
2025/01/21 17:54:52.474, 24 %
2025/01/21 17:54:52.674, 24 %
2025/01/21 17:54:52.874, 16 %
2025/01/21 17:54:53.074, 18 %
2025/01/21 17:54:53.274, 29 %
2025/01/21 17:54:53.474, 9 %
2025/01/21 17:54:53.675, 25 %
2025/01/21 17:54:53.875, 16 %
2025/01/21 17:54:54.075, 31 %
2025/01/21 17:54:54.275, 17 %
2025/01/21 17:54:54.475, 16 %
2025/01/21 17:54:54.675, 22 %
2025/01/21 17:54:54.876, 26 %
2025/01/21 17:54:55.076, 25 %
2025/01/21 17:54:55.276, 23 %
2025/01/21 17:54:55.478, 16 %
2025/01/21 17:54:55.678, 16 %
2025/01/21 17:54:55.878, 16 %
2025/01/21 17:54:56.078, 27 %
2025/01/21 17:54:56.278, 21 %
2025/01/21 17:54:56.478, 16 %
2025/01/21 17:54:56.679, 16 %
2025/01/21 17:54:56.879, 18 %
2025/01/21 17:54:57.079, 16 %
2025/01/21 17:54:57.279, 16 %
2025/01/21 17:54:57.479, 23 %
2025/01/21 17:54:57.679, 25 %
2025/01/21 17:54:57.880, 17 %
2025/01/21 17:54:58.080, 16 %
2025/01/21 17:54:58.280, 16 %
2025/01/21 17:54:58.480, 32 %
2025/01/21 17:54:58.680, 16 %
2025/01/21 17:54:58.880, 16 %
2025/01/21 17:54:59.080, 32 %
2025/01/21 17:54:59.281, 16 %
2025/01/21 17:54:59.481, 24 %
2025/01/21 17:54:59.683, 18 %
2025/01/21 17:54:59.883, 16 %
2025/01/21 17:55:00.083, 30 %
2025/01/21 17:55:00.283, 18 %
2025/01/21 17:55:00.483, 16 %
2025/01/21 17:55:00.683, 16 %
2025/01/21 17:55:00.884, 32 %
2025/01/21 17:55:01.084, 16 %
2025/01/21 17:55:01.284, 30 %
2025/01/21 17:55:01.484, 18 %
2025/01/21 17:55:01.684, 16 %
2025/01/21 17:55:01.884, 16 %
2025/01/21 17:55:02.085, 23 %
2025/01/21 17:55:02.285, 25 %
2025/01/21 17:55:02.485, 20 %
2025/01/21 17:55:02.685, 29 %
2025/01/21 17:55:02.885, 15 %
2025/01/21 17:55:03.085, 18 %
2025/01/21 17:55:03.285, 22 %
2025/01/21 17:55:03.486, 10 %
2025/01/21 17:55:03.686, 32 %
2025/01/21 17:55:03.886, 16 %
2025/01/21 17:55:04.086, 30 %
2025/01/21 17:55:04.286, 18 %
2025/01/21 17:55:04.486, 18 %
2025/01/21 17:55:04.687, 16 %
2025/01/21 17:55:04.887, 16 %
2025/01/21 17:55:05.087, 7 %
2025/01/21 17:55:05.287, 23 %
2025/01/21 17:55:05.487, 18 %
2025/01/21 17:55:05.687, 7 %
2025/01/21 17:55:05.887, 25 %
2025/01/21 17:55:06.089, 16 %
2025/01/21 17:55:06.289, 23 %
2025/01/21 17:55:06.489, 25 %
2025/01/21 17:55:06.689, 16 %
2025/01/21 17:55:06.889, 16 %
2025/01/21 17:55:07.090, 30 %
2025/01/21 17:55:07.290, 30 %
2025/01/21 17:55:07.490, 2 %
2025/01/21 17:55:07.690, 27 %
2025/01/21 17:55:07.890, 21 %
2025/01/21 17:55:08.090, 17 %
2025/01/21 17:55:08.292, 18 %
2025/01/21 17:55:08.492, 30 %
2025/01/21 17:55:08.692, 16 %
2025/01/21 17:55:08.893, 16 %
2025/01/21 17:55:09.093, 32 %
2025/01/21 17:55:09.293, 16 %
2025/01/21 17:55:09.493, 32 %
2025/01/21 17:55:09.693, 16 %
2025/01/21 17:55:09.896, 16 %
2025/01/21 17:55:10.096, 16 %
2025/01/21 17:55:10.296, 31 %
2025/01/21 17:55:10.496, 18 %
2025/01/21 17:55:10.696, 16 %
2025/01/21 17:55:10.896, 16 %
2025/01/21 17:55:11.096, 16 %
2025/01/21 17:55:11.297, 16 %
2025/01/21 17:55:11.497, 16 %
2025/01/21 17:55:11.697, 16 %
2025/01/21 17:55:11.897, 7 %
2025/01/21 17:55:12.097, 26 %
2025/01/21 17:55:12.297, 29 %
2025/01/21 17:55:12.498, 17 %
2025/01/21 17:55:12.698, 17 %
2025/01/21 17:55:12.898, 17 %
2025/01/21 17:55:13.098, 16 %
2025/01/21 17:55:13.298, 31 %
2025/01/21 17:55:13.498, 17 %
2025/01/21 17:55:13.698, 18 %
2025/01/21 17:55:13.899, 16 %
2025/01/21 17:55:14.099, 32 %
2025/01/21 17:55:14.299, 16 %
2025/01/21 17:55:14.499, 16 %
2025/01/21 17:55:14.699, 30 %
2025/01/21 17:55:14.899, 19 %
2025/01/21 17:55:15.100, 18 %
2025/01/21 17:55:15.300, 30 %
2025/01/21 17:55:15.500, 16 %
2025/01/21 17:55:15.701, 17 %
2025/01/21 17:55:15.901, 31 %
2025/01/21 17:55:16.101, 17 %
2025/01/21 17:55:16.301, 21 %
2025/01/21 17:55:16.501, 26 %
2025/01/21 17:55:16.701, 17 %
2025/01/21 17:55:16.901, 16 %
2025/01/21 17:55:17.102, 32 %
2025/01/21 17:55:17.302, 17 %
2025/01/21 17:55:17.502, 16 %
2025/01/21 17:55:17.702, 16 %
2025/01/21 17:55:17.902, 31 %
2025/01/21 17:55:18.102, 17 %
2025/01/21 17:55:18.302, 18 %
2025/01/21 17:55:18.503, 18 %
2025/01/21 17:55:18.703, 31 %
2025/01/21 17:55:18.903, 16 %
2025/01/21 17:55:19.103, 29 %
2025/01/21 17:55:19.303, 19 %
2025/01/21 17:55:19.503, 16 %
2025/01/21 17:55:19.703, 32 %
2025/01/21 17:55:19.904, 16 %
2025/01/21 17:55:20.104, 16 %
2025/01/21 17:55:20.304, 23 %
2025/01/21 17:55:20.504, 24 %
2025/01/21 17:55:20.704, 18 %
2025/01/21 17:55:20.904, 29 %
2025/01/21 17:55:21.104, 20 %
2025/01/21 17:55:21.305, 16 %
2025/01/21 17:55:21.505, 16 %
2025/01/21 17:55:21.705, 16 %
2025/01/21 17:55:21.905, 16 %
2025/01/21 17:55:22.105, 29 %
2025/01/21 17:55:22.305, 19 %
2025/01/21 17:55:22.505, 16 %
2025/01/21 17:55:22.705, 16 %
2025/01/21 17:55:22.906, 16 %
2025/01/21 17:55:23.106, 16 %
2025/01/21 17:55:23.306, 21 %
2025/01/21 17:55:23.506, 12 %
2025/01/21 17:55:23.706, 27 %
2025/01/21 17:55:23.906, 22 %
2025/01/21 17:55:24.107, 16 %
2025/01/21 17:55:24.307, 32 %
2025/01/21 17:55:24.507, 17 %
2025/01/21 17:55:24.707, 23 %
2025/01/21 17:55:24.907, 17 %
2025/01/21 17:55:25.107, 9 %
2025/01/21 17:55:25.308, 32 %
2025/01/21 17:55:25.508, 17 %
2025/01/21 17:55:25.708, 16 %
2025/01/21 17:55:25.908, 32 %
2025/01/21 17:55:26.108, 16 %
2025/01/21 17:55:26.311, 16 %
2025/01/21 17:55:26.511, 32 %
2025/01/21 17:55:26.711, 16 %
2025/01/21 17:55:26.911, 18 %
2025/01/21 17:55:27.111, 30 %
2025/01/21 17:55:27.311, 16 %
2025/01/21 17:55:27.511, 23 %
2025/01/21 17:55:27.712, 26 %
2025/01/21 17:55:27.912, 16 %
2025/01/21 17:55:28.112, 24 %
2025/01/21 17:55:28.312, 26 %
2025/01/21 17:55:28.512, 16 %
2025/01/21 17:55:28.712, 16 %
2025/01/21 17:55:28.912, 24 %
2025/01/21 17:55:29.113, 25 %
2025/01/21 17:55:29.313, 16 %
2025/01/21 17:55:29.513, 22 %
2025/01/21 17:55:29.713, 26 %
2025/01/21 17:55:29.913, 18 %
2025/01/21 17:55:30.113, 29 %
2025/01/21 17:55:30.313, 18 %
2025/01/21 17:55:30.514, 16 %
2025/01/21 17:55:30.714, 31 %
2025/01/21 17:55:30.914, 17 %
2025/01/21 17:55:31.114, 9 %
2025/01/21 17:55:31.314, 25 %
2025/01/21 17:55:31.514, 16 %
2025/01/21 17:55:31.715, 7 %
2025/01/21 17:55:31.915, 25 %
2025/01/21 17:55:32.115, 16 %
2025/01/21 17:55:32.315, 16 %
2025/01/21 17:55:32.515, 33 %
2025/01/21 17:55:32.715, 16 %
2025/01/21 17:55:32.915, 32 %
2025/01/21 17:55:33.116, 17 %
2025/01/21 17:55:33.316, 7 %
2025/01/21 17:55:33.516, 26 %
2025/01/21 17:55:33.716, 16 %
2025/01/21 17:55:33.916, 16 %
2025/01/21 17:55:34.116, 32 %
2025/01/21 17:55:34.317, 17 %
2025/01/21 17:55:34.517, 16 %
2025/01/21 17:55:34.717, 16 %
2025/01/21 17:55:34.917, 31 %
2025/01/21 17:55:35.117, 18 %
2025/01/21 17:55:35.317, 7 %
2025/01/21 17:55:35.517, 22 %
2025/01/21 17:55:35.718, 19 %
2025/01/21 17:55:35.918, 16 %
2025/01/21 17:55:36.118, 16 %
2025/01/21 17:55:36.318, 33 %
2025/01/21 17:55:36.518, 15 %
2025/01/21 17:55:36.718, 18 %
2025/01/21 17:55:36.918, 16 %
2025/01/21 17:55:37.119, 0 %
2025/01/21 17:55:37.319, 33 %
2025/01/21 17:55:37.519, 16 %
2025/01/21 17:55:37.719, 16 %
2025/01/21 17:55:37.919, 21 %
2025/01/21 17:55:38.119, 26 %
2025/01/21 17:55:38.320, 18 %
2025/01/21 17:55:38.520, 16 %
2025/01/21 17:55:38.720, 16 %
2025/01/21 17:55:38.920, 17 %
2025/01/21 17:55:39.120, 24 %
2025/01/21 17:55:39.320, 24 %
2025/01/21 17:55:39.520, 18 %
2025/01/21 17:55:39.720, 18 %
2025/01/21 17:55:39.921, 31 %
2025/01/21 17:55:40.121, 27 %
2025/01/21 17:55:40.321, 20 %
2025/01/21 17:55:40.521, 19 %
2025/01/21 17:55:40.721, 23 %
2025/01/21 17:55:40.922, 26 %
2025/01/21 17:55:41.123, 16 %
2025/01/21 17:55:41.324, 16 %
2025/01/21 17:55:41.524, 33 %
2025/01/21 17:55:41.724, 16 %
2025/01/21 17:55:41.924, 27 %
2025/01/21 17:55:42.124, 20 %
2025/01/21 17:55:42.324, 3 %
2025/01/21 17:55:42.524, 32 %
2025/01/21 17:55:42.725, 16 %
2025/01/21 17:55:42.925, 24 %
2025/01/21 17:55:43.125, 25 %
2025/01/21 17:55:43.325, 16 %
2025/01/21 17:55:43.525, 26 %
2025/01/21 17:55:43.725, 23 %
2025/01/21 17:55:43.925, 17 %
2025/01/21 17:55:44.126, 16 %
2025/01/21 17:55:44.326, 16 %
2025/01/21 17:55:44.526, 16 %
2025/01/21 17:55:44.726, 25 %
2025/01/21 17:55:44.926, 22 %
2025/01/21 17:55:45.126, 2 %
2025/01/21 17:55:45.326, 31 %
2025/01/21 17:55:45.527, 18 %
2025/01/21 17:55:45.727, 20 %
2025/01/21 17:55:45.927, 27 %
2025/01/21 17:55:46.127, 2 %
2025/01/21 17:55:46.327, 22 %
2025/01/21 17:55:46.527, 27 %
2025/01/21 17:55:46.727, 16 %
2025/01/21 17:55:46.928, 16 %
2025/01/21 17:55:47.128, 16 %
2025/01/21 17:55:47.328, 29 %
2025/01/21 17:55:47.528, 21 %
2025/01/21 17:55:47.728, 16 %
2025/01/21 17:55:47.928, 17 %
2025/01/21 17:55:48.128, 32 %
2025/01/21 17:55:48.329, 17 %
2025/01/21 17:55:48.529, 33 %
2025/01/21 17:55:48.729, 16 %
2025/01/21 17:55:48.929, 16 %
2025/01/21 17:55:49.129, 32 %
2025/01/21 17:55:49.329, 9 %
2025/01/21 17:55:49.529, 25 %
2025/01/21 17:55:49.730, 17 %
2025/01/21 17:55:49.930, 17 %
2025/01/21 17:55:50.130, 33 %
2025/01/21 17:55:50.330, 17 %
2025/01/21 17:55:50.530, 7 %
2025/01/21 17:55:50.730, 26 %
2025/01/21 17:55:50.931, 17 %
2025/01/21 17:55:51.131, 33 %
2025/01/21 17:55:51.331, 17 %
2025/01/21 17:55:51.531, 17 %
2025/01/21 17:55:51.731, 17 %
2025/01/21 17:55:51.931, 32 %
2025/01/21 17:55:52.132, 16 %
2025/01/21 17:55:52.332, 17 %
2025/01/21 17:55:52.532, 32 %
2025/01/21 17:55:52.732, 15 %
2025/01/21 17:55:52.932, 18 %
2025/01/21 17:55:53.132, 15 %
2025/01/21 17:55:53.333, 18 %
2025/01/21 17:55:53.533, 17 %
2025/01/21 17:55:53.733, 32 %
2025/01/21 17:55:53.933, 18 %
2025/01/21 17:55:54.133, 17 %
2025/01/21 17:55:54.333, 31 %
2025/01/21 17:55:54.534, 18 %
2025/01/21 17:55:54.734, 9 %
2025/01/21 17:55:54.934, 17 %
2025/01/21 17:55:55.134, 12 %
2025/01/21 17:55:55.334, 14 %
2025/01/21 17:55:55.534, 16 %
2025/01/21 17:55:55.735, 33 %
2025/01/21 17:55:55.935, 7 %
2025/01/21 17:55:56.135, 26 %
2025/01/21 17:55:56.335, 17 %
2025/01/21 17:55:56.535, 7 %
2025/01/21 17:55:56.735, 26 %
2025/01/21 17:55:56.936, 16 %
2025/01/21 17:55:57.136, 33 %
2025/01/21 17:55:57.336, 17 %
2025/01/21 17:55:57.536, 15 %
2025/01/21 17:55:57.736, 18 %
2025/01/21 17:55:57.936, 23 %
2025/01/21 17:55:58.137, 25 %
2025/01/21 17:55:58.337, 18 %
2025/01/21 17:55:58.537, 17 %
2025/01/21 17:55:58.737, 25 %
2025/01/21 17:55:58.937, 24 %
2025/01/21 17:55:59.137, 16 %
2025/01/21 17:55:59.339, 17 %
2025/01/21 17:55:59.539, 16 %
2025/01/21 17:55:59.739, 17 %
2025/01/21 17:55:59.939, 17 %
2025/01/21 17:56:00.139, 25 %
2025/01/21 17:56:00.339, 17 %
2025/01/21 17:56:00.540, 26 %
2025/01/21 17:56:00.740, 17 %
2025/01/21 17:56:00.940, 20 %
2025/01/21 17:56:01.140, 30 %
2025/01/21 17:56:01.340, 17 %
2025/01/21 17:56:01.540, 19 %
2025/01/21 17:56:01.740, 14 %
2025/01/21 17:56:01.941, 20 %
2025/01/21 17:56:02.141, 28 %
2025/01/21 17:56:02.341, 18 %
2025/01/21 17:56:02.541, 17 %
2025/01/21 17:56:02.741, 7 %
2025/01/21 17:56:02.941, 26 %
2025/01/21 17:56:03.142, 29 %
2025/01/21 17:56:03.342, 20 %
2025/01/21 17:56:03.542, 17 %
2025/01/21 17:56:03.742, 31 %
2025/01/21 17:56:03.942, 18 %
2025/01/21 17:56:04.142, 17 %
2025/01/21 17:56:04.342, 17 %
2025/01/21 17:56:04.543, 17 %
2025/01/21 17:56:04.743, 31 %
2025/01/21 17:56:04.943, 9 %
2025/01/21 17:56:05.143, 16 %
2025/01/21 17:56:05.343, 26 %
2025/01/21 17:56:05.543, 17 %
2025/01/21 17:56:05.744, 9 %
2025/01/21 17:56:05.944, 26 %
2025/01/21 17:56:06.144, 17 %
2025/01/21 17:56:06.344, 17 %
2025/01/21 17:56:06.544, 17 %
2025/01/21 17:56:06.744, 17 %
2025/01/21 17:56:06.944, 18 %
2025/01/21 17:56:07.145, 32 %
2025/01/21 17:56:07.347, 17 %
2025/01/21 17:56:07.547, 17 %
2025/01/21 17:56:07.747, 17 %
2025/01/21 17:56:07.947, 30 %
2025/01/21 17:56:08.148, 20 %
2025/01/21 17:56:08.348, 17 %
2025/01/21 17:56:08.548, 17 %
2025/01/21 17:56:08.749, 23 %
2025/01/21 17:56:08.949, 25 %
2025/01/21 17:56:09.149, 18 %
2025/01/21 17:56:09.349, 17 %
2025/01/21 17:56:09.549, 17 %
2025/01/21 17:56:09.749, 17 %
2025/01/21 17:56:09.950, 17 %
2025/01/21 17:56:10.150, 33 %
2025/01/21 17:56:10.350, 17 %
2025/01/21 17:56:10.550, 17 %
2025/01/21 17:56:10.750, 34 %
2025/01/21 17:56:10.950, 17 %
2025/01/21 17:56:11.150, 15 %
2025/01/21 17:56:11.351, 18 %
2025/01/21 17:56:11.551, 26 %
2025/01/21 17:56:11.751, 22 %
2025/01/21 17:56:11.951, 18 %
2025/01/21 17:56:12.151, 17 %
2025/01/21 17:56:12.351, 31 %
2025/01/21 17:56:12.551, 19 %
2025/01/21 17:56:12.752, 17 %
2025/01/21 17:56:12.952, 17 %
2025/01/21 17:56:13.152, 32 %
2025/01/21 17:56:13.356, 18 %
2025/01/21 17:56:13.556, 17 %
2025/01/21 17:56:13.756, 17 %
2025/01/21 17:56:13.956, 33 %
2025/01/21 17:56:14.156, 17 %
2025/01/21 17:56:14.356, 17 %
2025/01/21 17:56:14.557, 17 %
2025/01/21 17:56:14.757, 32 %
2025/01/21 17:56:14.957, 17 %
2025/01/21 17:56:15.157, 20 %
2025/01/21 17:56:15.357, 29 %
2025/01/21 17:56:15.557, 17 %
2025/01/21 17:56:15.757, 15 %
2025/01/21 17:56:15.958, 19 %
2025/01/21 17:56:16.158, 17 %
2025/01/21 17:56:16.358, 17 %
2025/01/21 17:56:16.558, 17 %
2025/01/21 17:56:16.758, 33 %
2025/01/21 17:56:16.958, 7 %
2025/01/21 17:56:17.158, 26 %
2025/01/21 17:56:17.359, 17 %
2025/01/21 17:56:17.560, 22 %
2025/01/21 17:56:17.760, 28 %
2025/01/21 17:56:17.960, 17 %
2025/01/21 17:56:18.160, 17 %
2025/01/21 17:56:18.360, 17 %
2025/01/21 17:56:18.560, 33 %
2025/01/21 17:56:18.761, 17 %
2025/01/21 17:56:18.961, 17 %
2025/01/21 17:56:19.161, 33 %
2025/01/21 17:56:19.361, 17 %
2025/01/21 17:56:19.561, 17 %
2025/01/21 17:56:19.761, 33 %
2025/01/21 17:56:19.961, 17 %
2025/01/21 17:56:20.162, 17 %
2025/01/21 17:56:20.362, 17 %
2025/01/21 17:56:20.562, 22 %
2025/01/21 17:56:20.762, 28 %
2025/01/21 17:56:20.962, 7 %
2025/01/21 17:56:21.162, 24 %
2025/01/21 17:56:21.363, 18 %
2025/01/21 17:56:21.563, 18 %
2025/01/21 17:56:21.763, 17 %
2025/01/21 17:56:21.963, 33 %
2025/01/21 17:56:22.163, 17 %
2025/01/21 17:56:22.364, 17 %
2025/01/21 17:56:22.564, 17 %
2025/01/21 17:56:22.764, 33 %
2025/01/21 17:56:22.964, 17 %
2025/01/21 17:56:23.164, 19 %
2025/01/21 17:56:23.364, 14 %
2025/01/21 17:56:23.565, 33 %
2025/01/21 17:56:23.765, 17 %
2025/01/21 17:56:23.965, 18 %
2025/01/21 17:56:24.165, 32 %
2025/01/21 17:56:24.365, 17 %
2025/01/21 17:56:24.565, 24 %
2025/01/21 17:56:24.765, 22 %
2025/01/21 17:56:24.966, 20 %
2025/01/21 17:56:25.166, 17 %
2025/01/21 17:56:25.366, 33 %
2025/01/21 17:56:25.566, 17 %
2025/01/21 17:56:25.766, 17 %
2025/01/21 17:56:25.966, 8 %
2025/01/21 17:56:26.166, 24 %
2025/01/21 17:56:26.367, 19 %
2025/01/21 17:56:26.567, 17 %
2025/01/21 17:56:26.767, 17 %
2025/01/21 17:56:26.967, 30 %
2025/01/21 17:56:27.167, 21 %
2025/01/21 17:56:27.367, 17 %
2025/01/21 17:56:27.568, 23 %
2025/01/21 17:56:27.768, 27 %
2025/01/21 17:56:27.969, 17 %
2025/01/21 17:56:28.169, 17 %
2025/01/21 17:56:28.369, 17 %
2025/01/21 17:56:28.569, 34 %
2025/01/21 17:56:28.769, 17 %
2025/01/21 17:56:28.969, 17 %
2025/01/21 17:56:29.170, 17 %
2025/01/21 17:56:29.370, 17 %
2025/01/21 17:56:29.570, 18 %
2025/01/21 17:56:29.770, 31 %
