timestamp, utilization.gpu [%]
2025/01/16 13:28:14.104, 32 %
2025/01/16 13:28:14.304, 10 %
2025/01/16 13:28:14.504, 18 %
2025/01/16 13:28:14.704, 18 %
2025/01/16 13:28:14.905, 34 %
2025/01/16 13:28:15.105, 20 %
2025/01/16 13:28:15.305, 35 %
2025/01/16 13:28:15.505, 19 %
2025/01/16 13:28:15.705, 30 %
2025/01/16 13:28:15.905, 22 %
2025/01/16 13:28:16.106, 25 %
2025/01/16 13:28:16.306, 23 %
2025/01/16 13:28:16.506, 35 %
2025/01/16 13:28:16.706, 35 %
2025/01/16 13:28:16.906, 18 %
2025/01/16 13:28:17.106, 35 %
2025/01/16 13:28:17.307, 19 %
2025/01/16 13:28:17.507, 31 %
2025/01/16 13:28:17.707, 22 %
2025/01/16 13:28:17.907, 12 %
2025/01/16 13:28:18.107, 29 %
2025/01/16 13:28:18.307, 14 %
2025/01/16 13:28:18.507, 35 %
2025/01/16 13:28:18.708, 33 %
2025/01/16 13:28:18.908, 33 %
2025/01/16 13:28:19.108, 20 %
2025/01/16 13:28:19.309, 31 %
2025/01/16 13:28:19.509, 24 %
2025/01/16 13:28:19.709, 34 %
2025/01/16 13:28:19.910, 18 %
2025/01/16 13:28:20.110, 1 %
2025/01/16 13:28:20.310, 37 %
2025/01/16 13:28:20.510, 17 %
2025/01/16 13:28:20.710, 34 %
2025/01/16 13:28:20.910, 19 %
2025/01/16 13:28:21.111, 34 %
2025/01/16 13:28:21.311, 18 %
2025/01/16 13:28:21.511, 25 %
2025/01/16 13:28:21.711, 5 %
2025/01/16 13:28:21.911, 36 %
2025/01/16 13:28:22.111, 36 %
2025/01/16 13:28:22.312, 17 %
2025/01/16 13:28:22.512, 40 %
2025/01/16 13:28:22.712, 13 %
2025/01/16 13:28:22.912, 35 %
2025/01/16 13:28:23.112, 17 %
2025/01/16 13:28:23.312, 13 %
2025/01/16 13:28:23.513, 22 %
2025/01/16 13:28:23.713, 18 %
2025/01/16 13:28:23.913, 34 %
2025/01/16 13:28:24.113, 18 %
2025/01/16 13:28:24.313, 34 %
2025/01/16 13:28:24.513, 19 %
2025/01/16 13:28:24.714, 18 %
2025/01/16 13:28:24.914, 35 %
2025/01/16 13:28:25.114, 37 %
2025/01/16 13:28:25.314, 18 %
2025/01/16 13:28:25.514, 35 %
2025/01/16 13:28:25.714, 35 %
2025/01/16 13:28:25.915, 18 %
2025/01/16 13:28:26.115, 34 %
2025/01/16 13:28:26.315, 16 %
2025/01/16 13:28:26.515, 8 %
2025/01/16 13:28:26.715, 48 %
2025/01/16 13:28:26.915, 1 %
2025/01/16 13:28:27.116, 36 %
2025/01/16 13:28:27.316, 18 %
2025/01/16 13:28:27.516, 33 %
2025/01/16 13:28:27.716, 19 %
2025/01/16 13:28:27.916, 36 %
2025/01/16 13:28:28.116, 18 %
2025/01/16 13:28:28.317, 36 %
2025/01/16 13:28:28.517, 10 %
2025/01/16 13:28:28.717, 36 %
2025/01/16 13:28:28.917, 18 %
2025/01/16 13:28:29.117, 34 %
2025/01/16 13:28:29.317, 19 %
2025/01/16 13:28:29.518, 19 %
2025/01/16 13:28:29.718, 29 %
2025/01/16 13:28:29.918, 24 %
2025/01/16 13:28:30.118, 1 %
2025/01/16 13:28:30.318, 36 %
2025/01/16 13:28:30.518, 30 %
2025/01/16 13:28:30.718, 3 %
2025/01/16 13:28:30.919, 29 %
2025/01/16 13:28:31.119, 17 %
2025/01/16 13:28:31.319, 12 %
2025/01/16 13:28:31.520, 37 %
2025/01/16 13:28:31.720, 5 %
2025/01/16 13:28:31.920, 35 %
2025/01/16 13:28:32.120, 18 %
2025/01/16 13:28:32.320, 19 %
2025/01/16 13:28:32.520, 27 %
2025/01/16 13:28:32.721, 25 %
2025/01/16 13:28:32.921, 10 %
2025/01/16 13:28:33.121, 31 %
2025/01/16 13:28:33.321, 31 %
2025/01/16 13:28:33.521, 13 %
2025/01/16 13:28:33.721, 35 %
2025/01/16 13:28:33.922, 18 %
2025/01/16 13:28:34.122, 35 %
2025/01/16 13:28:34.322, 18 %
2025/01/16 13:28:34.522, 27 %
2025/01/16 13:28:34.722, 25 %
2025/01/16 13:28:34.922, 5 %
2025/01/16 13:28:35.122, 36 %
2025/01/16 13:28:35.323, 13 %
2025/01/16 13:28:35.523, 37 %
2025/01/16 13:28:35.723, 34 %
2025/01/16 13:28:35.923, 20 %
2025/01/16 13:28:36.123, 34 %
2025/01/16 13:28:36.323, 19 %
2025/01/16 13:28:36.524, 13 %
2025/01/16 13:28:36.724, 38 %
2025/01/16 13:28:36.924, 5 %
2025/01/16 13:28:37.124, 5 %
2025/01/16 13:28:37.324, 36 %
2025/01/16 13:28:37.524, 17 %
2025/01/16 13:28:37.725, 35 %
2025/01/16 13:28:37.925, 19 %
2025/01/16 13:28:38.128, 35 %
2025/01/16 13:28:38.328, 14 %
2025/01/16 13:28:38.528, 27 %
2025/01/16 13:28:38.728, 30 %
2025/01/16 13:28:38.928, 3 %
2025/01/16 13:28:39.128, 15 %
2025/01/16 13:28:39.330, 31 %
2025/01/16 13:28:39.530, 13 %
2025/01/16 13:28:39.730, 41 %
2025/01/16 13:28:39.930, 12 %
2025/01/16 13:28:40.132, 36 %
2025/01/16 13:28:40.332, 18 %
2025/01/16 13:28:40.532, 18 %
2025/01/16 13:28:40.735, 34 %
2025/01/16 13:28:40.935, 19 %
2025/01/16 13:28:41.135, 16 %
2025/01/16 13:28:41.335, 37 %
2025/01/16 13:28:41.535, 9 %
2025/01/16 13:28:41.735, 38 %
2025/01/16 13:28:41.936, 9 %
2025/01/16 13:28:42.136, 36 %
2025/01/16 13:28:42.340, 18 %
2025/01/16 13:28:42.540, 18 %
2025/01/16 13:28:42.744, 32 %
2025/01/16 13:28:42.944, 21 %
2025/01/16 13:28:43.144, 1 %
2025/01/16 13:28:43.344, 36 %
2025/01/16 13:28:43.548, 18 %
2025/01/16 13:28:43.748, 35 %
2025/01/16 13:28:43.948, 17 %
2025/01/16 13:28:44.149, 35 %
2025/01/16 13:28:44.349, 35 %
2025/01/16 13:28:44.549, 16 %
2025/01/16 13:28:44.749, 3 %
2025/01/16 13:28:44.950, 35 %
2025/01/16 13:28:45.150, 18 %
2025/01/16 13:28:45.350, 36 %
2025/01/16 13:28:45.550, 36 %
2025/01/16 13:28:45.753, 18 %
2025/01/16 13:28:45.953, 12 %
2025/01/16 13:28:46.153, 41 %
2025/01/16 13:28:46.353, 1 %
2025/01/16 13:28:46.553, 39 %
2025/01/16 13:28:46.754, 14 %
2025/01/16 13:28:46.954, 32 %
2025/01/16 13:28:47.154, 17 %
2025/01/16 13:28:47.354, 7 %
2025/01/16 13:28:47.554, 7 %
2025/01/16 13:28:47.754, 33 %
2025/01/16 13:28:47.955, 18 %
2025/01/16 13:28:48.155, 35 %
2025/01/16 13:28:48.355, 18 %
2025/01/16 13:28:48.555, 17 %
2025/01/16 13:28:48.755, 16 %
2025/01/16 13:28:48.955, 20 %
2025/01/16 13:28:49.156, 18 %
2025/01/16 13:28:49.356, 34 %
2025/01/16 13:28:49.557, 20 %
2025/01/16 13:28:49.757, 35 %
2025/01/16 13:28:49.957, 18 %
2025/01/16 13:28:50.158, 27 %
2025/01/16 13:28:50.358, 21 %
2025/01/16 13:28:50.558, 5 %
2025/01/16 13:28:50.758, 44 %
2025/01/16 13:28:50.958, 44 %
2025/01/16 13:28:51.158, 9 %
2025/01/16 13:28:51.358, 34 %
2025/01/16 13:28:51.559, 19 %
2025/01/16 13:28:51.759, 30 %
2025/01/16 13:28:51.959, 6 %
2025/01/16 13:28:52.159, 40 %
2025/01/16 13:28:52.359, 14 %
2025/01/16 13:28:52.559, 36 %
2025/01/16 13:28:52.760, 21 %
2025/01/16 13:28:52.960, 11 %
2025/01/16 13:28:53.160, 29 %
2025/01/16 13:28:53.360, 17 %
2025/01/16 13:28:53.560, 3 %
2025/01/16 13:28:53.760, 34 %
2025/01/16 13:28:53.961, 19 %
2025/01/16 13:28:54.161, 19 %
2025/01/16 13:28:54.361, 34 %
2025/01/16 13:28:54.561, 20 %
2025/01/16 13:28:54.761, 34 %
2025/01/16 13:28:54.961, 18 %
2025/01/16 13:28:55.161, 36 %
2025/01/16 13:28:55.362, 2 %
2025/01/16 13:28:55.562, 38 %
2025/01/16 13:28:55.762, 14 %
2025/01/16 13:28:55.962, 33 %
2025/01/16 13:28:56.162, 19 %
2025/01/16 13:28:56.362, 20 %
2025/01/16 13:28:56.563, 24 %
2025/01/16 13:28:56.763, 10 %
2025/01/16 13:28:56.963, 37 %
2025/01/16 13:28:57.163, 37 %
2025/01/16 13:28:57.363, 18 %
2025/01/16 13:28:57.563, 35 %
2025/01/16 13:28:57.763, 20 %
2025/01/16 13:28:57.964, 29 %
2025/01/16 13:28:58.164, 19 %
2025/01/16 13:28:58.364, 21 %
2025/01/16 13:28:58.564, 18 %
2025/01/16 13:28:58.764, 36 %
2025/01/16 13:28:58.965, 18 %
2025/01/16 13:28:59.165, 32 %
2025/01/16 13:28:59.365, 21 %
2025/01/16 13:28:59.565, 20 %
2025/01/16 13:28:59.765, 16 %
2025/01/16 13:28:59.965, 17 %
2025/01/16 13:29:00.166, 17 %
2025/01/16 13:29:00.366, 36 %
2025/01/16 13:29:00.566, 18 %
2025/01/16 13:29:00.766, 19 %
2025/01/16 13:29:00.966, 19 %
2025/01/16 13:29:01.166, 22 %
2025/01/16 13:29:01.367, 13 %
2025/01/16 13:29:01.567, 42 %
2025/01/16 13:29:01.767, 12 %
2025/01/16 13:29:01.967, 36 %
2025/01/16 13:29:02.167, 18 %
2025/01/16 13:29:02.367, 34 %
2025/01/16 13:29:02.567, 19 %
2025/01/16 13:29:02.768, 34 %
2025/01/16 13:29:02.968, 18 %
2025/01/16 13:29:03.168, 18 %
2025/01/16 13:29:03.368, 6 %
2025/01/16 13:29:03.569, 10 %
2025/01/16 13:29:03.769, 34 %
2025/01/16 13:29:03.969, 20 %
2025/01/16 13:29:04.169, 35 %
2025/01/16 13:29:04.369, 18 %
2025/01/16 13:29:04.569, 25 %
2025/01/16 13:29:04.770, 28 %
2025/01/16 13:29:04.970, 14 %
2025/01/16 13:29:05.170, 27 %
2025/01/16 13:29:05.370, 13 %
2025/01/16 13:29:05.570, 34 %
2025/01/16 13:29:05.770, 19 %
2025/01/16 13:29:05.971, 34 %
2025/01/16 13:29:06.171, 34 %
2025/01/16 13:29:06.371, 19 %
2025/01/16 13:29:06.571, 22 %
2025/01/16 13:29:06.771, 5 %
2025/01/16 13:29:06.971, 43 %
2025/01/16 13:29:07.172, 5 %
2025/01/16 13:29:07.372, 36 %
2025/01/16 13:29:07.572, 18 %
2025/01/16 13:29:07.772, 34 %
2025/01/16 13:29:07.972, 19 %
2025/01/16 13:29:08.172, 35 %
2025/01/16 13:29:08.372, 18 %
2025/01/16 13:29:08.573, 30 %
2025/01/16 13:29:08.773, 23 %
2025/01/16 13:29:08.973, 23 %
2025/01/16 13:29:09.173, 27 %
2025/01/16 13:29:09.373, 11 %
2025/01/16 13:29:09.575, 37 %
2025/01/16 13:29:09.775, 19 %
2025/01/16 13:29:09.975, 15 %
2025/01/16 13:29:10.175, 30 %
2025/01/16 13:29:10.375, 8 %
2025/01/16 13:29:10.576, 35 %
2025/01/16 13:29:10.776, 18 %
2025/01/16 13:29:10.976, 34 %
2025/01/16 13:29:11.176, 18 %
2025/01/16 13:29:11.376, 3 %
2025/01/16 13:29:11.576, 33 %
2025/01/16 13:29:11.777, 18 %
2025/01/16 13:29:11.977, 35 %
2025/01/16 13:29:12.177, 18 %
2025/01/16 13:29:12.377, 36 %
2025/01/16 13:29:12.577, 14 %
2025/01/16 13:29:12.777, 21 %
2025/01/16 13:29:12.978, 29 %
2025/01/16 13:29:13.178, 10 %
2025/01/16 13:29:13.378, 36 %
2025/01/16 13:29:13.578, 18 %
2025/01/16 13:29:13.778, 35 %
2025/01/16 13:29:13.978, 18 %
2025/01/16 13:29:14.179, 18 %
2025/01/16 13:29:14.379, 31 %
2025/01/16 13:29:14.579, 31 %
2025/01/16 13:29:14.779, 37 %
2025/01/16 13:29:14.979, 20 %
2025/01/16 13:29:15.179, 34 %
2025/01/16 13:29:15.380, 2 %
2025/01/16 13:29:15.582, 32 %
2025/01/16 13:29:15.782, 21 %
2025/01/16 13:29:15.982, 19 %
2025/01/16 13:29:16.182, 8 %
2025/01/16 13:29:16.382, 35 %
2025/01/16 13:29:16.582, 18 %
2025/01/16 13:29:16.783, 37 %
2025/01/16 13:29:16.983, 18 %
2025/01/16 13:29:17.183, 35 %
2025/01/16 13:29:17.383, 18 %
2025/01/16 13:29:17.583, 34 %
2025/01/16 13:29:17.783, 19 %
2025/01/16 13:29:17.984, 35 %
2025/01/16 13:29:18.184, 17 %
2025/01/16 13:29:18.384, 12 %
2025/01/16 13:29:18.584, 26 %
2025/01/16 13:29:18.784, 16 %
2025/01/16 13:29:18.984, 36 %
2025/01/16 13:29:19.185, 18 %
2025/01/16 13:29:19.385, 34 %
2025/01/16 13:29:19.587, 19 %
2025/01/16 13:29:19.787, 8 %
2025/01/16 13:29:19.987, 41 %
2025/01/16 13:29:20.187, 5 %
2025/01/16 13:29:20.387, 36 %
2025/01/16 13:29:20.587, 18 %
2025/01/16 13:29:20.788, 35 %
2025/01/16 13:29:20.988, 18 %
2025/01/16 13:29:21.188, 18 %
2025/01/16 13:29:21.388, 29 %
2025/01/16 13:29:21.588, 7 %
2025/01/16 13:29:21.788, 36 %
2025/01/16 13:29:21.989, 18 %
2025/01/16 13:29:22.189, 35 %
2025/01/16 13:29:22.389, 19 %
2025/01/16 13:29:22.589, 34 %
2025/01/16 13:29:22.789, 19 %
2025/01/16 13:29:22.990, 34 %
2025/01/16 13:29:23.190, 19 %
2025/01/16 13:29:23.390, 10 %
2025/01/16 13:29:23.590, 43 %
2025/01/16 13:29:23.790, 1 %
2025/01/16 13:29:23.991, 39 %
2025/01/16 13:29:24.191, 14 %
2025/01/16 13:29:24.391, 36 %
2025/01/16 13:29:24.591, 17 %
2025/01/16 13:29:24.791, 35 %
2025/01/16 13:29:24.991, 19 %
2025/01/16 13:29:25.192, 27 %
2025/01/16 13:29:25.392, 22 %
2025/01/16 13:29:25.592, 5 %
2025/01/16 13:29:25.792, 35 %
2025/01/16 13:29:25.992, 17 %
2025/01/16 13:29:26.192, 34 %
2025/01/16 13:29:26.393, 18 %
2025/01/16 13:29:26.593, 34 %
2025/01/16 13:29:26.793, 19 %
2025/01/16 13:29:26.994, 13 %
2025/01/16 13:29:27.194, 40 %
2025/01/16 13:29:27.394, 6 %
2025/01/16 13:29:27.594, 33 %
2025/01/16 13:29:27.794, 16 %
2025/01/16 13:29:27.996, 36 %
2025/01/16 13:29:28.196, 18 %
2025/01/16 13:29:28.396, 35 %
2025/01/16 13:29:28.596, 19 %
2025/01/16 13:29:28.796, 25 %
2025/01/16 13:29:28.996, 24 %
2025/01/16 13:29:29.197, 5 %
2025/01/16 13:29:29.397, 35 %
2025/01/16 13:29:29.597, 18 %
2025/01/16 13:29:29.797, 34 %
2025/01/16 13:29:29.997, 19 %
2025/01/16 13:29:30.197, 26 %
2025/01/16 13:29:30.398, 27 %
2025/01/16 13:29:30.598, 1 %
2025/01/16 13:29:30.798, 39 %
2025/01/16 13:29:30.998, 14 %
2025/01/16 13:29:31.198, 36 %
2025/01/16 13:29:31.399, 18 %
2025/01/16 13:29:31.599, 34 %
2025/01/16 13:29:31.799, 19 %
2025/01/16 13:29:31.999, 28 %
2025/01/16 13:29:32.199, 20 %
2025/01/16 13:29:32.399, 5 %
2025/01/16 13:29:32.600, 35 %
2025/01/16 13:29:32.800, 19 %
2025/01/16 13:29:33.000, 35 %
2025/01/16 13:29:33.200, 19 %
2025/01/16 13:29:33.400, 32 %
2025/01/16 13:29:33.600, 17 %
2025/01/16 13:29:33.801, 15 %
2025/01/16 13:29:34.001, 25 %
2025/01/16 13:29:34.201, 18 %
2025/01/16 13:29:34.401, 36 %
2025/01/16 13:29:34.601, 17 %
2025/01/16 13:29:34.801, 36 %
2025/01/16 13:29:35.002, 18 %
2025/01/16 13:29:35.202, 36 %
2025/01/16 13:29:35.402, 19 %
2025/01/16 13:29:35.602, 19 %
2025/01/16 13:29:35.802, 35 %
2025/01/16 13:29:36.003, 6 %
2025/01/16 13:29:36.203, 32 %
2025/01/16 13:29:36.403, 18 %
2025/01/16 13:29:36.603, 37 %
2025/01/16 13:29:36.803, 18 %
2025/01/16 13:29:37.003, 18 %
2025/01/16 13:29:37.204, 28 %
2025/01/16 13:29:37.404, 9 %
2025/01/16 13:29:37.604, 36 %
2025/01/16 13:29:37.804, 30 %
2025/01/16 13:29:38.004, 3 %
2025/01/16 13:29:38.204, 30 %
2025/01/16 13:29:38.405, 17 %
2025/01/16 13:29:38.605, 35 %
2025/01/16 13:29:38.805, 18 %
2025/01/16 13:29:39.005, 14 %
2025/01/16 13:29:39.205, 34 %
2025/01/16 13:29:39.405, 6 %
2025/01/16 13:29:39.606, 35 %
2025/01/16 13:29:39.806, 18 %
2025/01/16 13:29:40.006, 36 %
2025/01/16 13:29:40.206, 18 %
2025/01/16 13:29:40.406, 32 %
2025/01/16 13:29:40.606, 21 %
2025/01/16 13:29:40.807, 5 %
2025/01/16 13:29:41.007, 35 %
2025/01/16 13:29:41.207, 14 %
2025/01/16 13:29:41.407, 35 %
2025/01/16 13:29:41.607, 19 %
2025/01/16 13:29:41.807, 35 %
2025/01/16 13:29:42.008, 17 %
2025/01/16 13:29:42.208, 29 %
2025/01/16 13:29:42.408, 9 %
2025/01/16 13:29:42.608, 17 %
2025/01/16 13:29:42.808, 34 %
2025/01/16 13:29:43.009, 19 %
2025/01/16 13:29:43.209, 34 %
2025/01/16 13:29:43.409, 18 %
2025/01/16 13:29:43.609, 30 %
2025/01/16 13:29:43.813, 24 %
2025/01/16 13:29:44.013, 22 %
2025/01/16 13:29:44.213, 18 %
2025/01/16 13:29:44.413, 13 %
2025/01/16 13:29:44.613, 35 %
2025/01/16 13:29:44.814, 19 %
2025/01/16 13:29:45.014, 34 %
2025/01/16 13:29:45.214, 18 %
2025/01/16 13:29:45.414, 1 %
2025/01/16 13:29:45.614, 44 %
2025/01/16 13:29:45.814, 10 %
2025/01/16 13:29:46.015, 34 %
2025/01/16 13:29:46.215, 19 %
2025/01/16 13:29:46.415, 36 %
2025/01/16 13:29:46.615, 17 %
2025/01/16 13:29:46.815, 33 %
2025/01/16 13:29:47.015, 19 %
2025/01/16 13:29:47.216, 1 %
2025/01/16 13:29:47.416, 35 %
2025/01/16 13:29:47.616, 18 %
2025/01/16 13:29:47.816, 36 %
2025/01/16 13:29:48.016, 18 %
2025/01/16 13:29:48.216, 34 %
2025/01/16 13:29:48.417, 20 %
2025/01/16 13:29:48.617, 28 %
2025/01/16 13:29:48.817, 26 %
2025/01/16 13:29:49.017, 23 %
2025/01/16 13:29:49.217, 16 %
2025/01/16 13:29:49.417, 14 %
2025/01/16 13:29:49.618, 36 %
2025/01/16 13:29:49.818, 18 %
2025/01/16 13:29:50.018, 35 %
2025/01/16 13:29:50.218, 18 %
2025/01/16 13:29:50.420, 33 %
2025/01/16 13:29:50.620, 18 %
2025/01/16 13:29:50.820, 6 %
2025/01/16 13:29:51.020, 32 %
2025/01/16 13:29:51.220, 18 %
2025/01/16 13:29:51.420, 35 %
2025/01/16 13:29:51.621, 18 %
2025/01/16 13:29:51.821, 34 %
2025/01/16 13:29:52.021, 19 %
2025/01/16 13:29:52.222, 12 %
2025/01/16 13:29:52.422, 36 %
2025/01/16 13:29:52.622, 8 %
2025/01/16 13:29:52.822, 36 %
2025/01/16 13:29:53.022, 19 %
2025/01/16 13:29:53.222, 34 %
2025/01/16 13:29:53.423, 18 %
2025/01/16 13:29:53.623, 8 %
2025/01/16 13:29:53.823, 42 %
2025/01/16 13:29:54.023, 5 %
2025/01/16 13:29:54.223, 35 %
2025/01/16 13:29:54.423, 18 %
2025/01/16 13:29:54.624, 35 %
2025/01/16 13:29:54.824, 17 %
2025/01/16 13:29:55.024, 29 %
2025/01/16 13:29:55.225, 24 %
2025/01/16 13:29:55.425, 7 %
2025/01/16 13:29:55.625, 29 %
2025/01/16 13:29:55.825, 19 %
2025/01/16 13:29:56.025, 34 %
2025/01/16 13:29:56.226, 19 %
2025/01/16 13:29:56.426, 34 %
2025/01/16 13:29:56.626, 19 %
2025/01/16 13:29:56.826, 34 %
2025/01/16 13:29:57.026, 19 %
2025/01/16 13:29:57.226, 3 %
2025/01/16 13:29:57.427, 37 %
2025/01/16 13:29:57.627, 17 %
2025/01/16 13:29:57.827, 35 %
2025/01/16 13:29:58.027, 18 %
2025/01/16 13:29:58.227, 35 %
2025/01/16 13:29:58.427, 17 %
2025/01/16 13:29:58.627, 35 %
2025/01/16 13:29:58.829, 18 %
2025/01/16 13:29:59.029, 21 %
2025/01/16 13:29:59.229, 24 %
2025/01/16 13:29:59.429, 8 %
2025/01/16 13:29:59.631, 35 %
2025/01/16 13:29:59.831, 18 %
2025/01/16 13:30:00.032, 35 %
2025/01/16 13:30:00.236, 0 %
2025/01/16 13:30:00.436, 33 %
2025/01/16 13:30:00.636, 6 %
2025/01/16 13:30:00.840, 24 %
2025/01/16 13:30:01.040, 17 %
2025/01/16 13:30:01.240, 35 %
2025/01/16 13:30:01.440, 20 %
2025/01/16 13:30:01.640, 27 %
2025/01/16 13:30:01.840, 21 %
2025/01/16 13:30:02.041, 12 %
2025/01/16 13:30:02.241, 31 %
2025/01/16 13:30:02.441, 16 %
2025/01/16 13:30:02.641, 35 %
2025/01/16 13:30:02.841, 18 %
2025/01/16 13:30:03.043, 35 %
2025/01/16 13:30:03.243, 18 %
2025/01/16 13:30:03.446, 35 %
2025/01/16 13:30:03.646, 18 %
2025/01/16 13:30:03.846, 1 %
2025/01/16 13:30:04.047, 37 %
2025/01/16 13:30:04.247, 16 %
2025/01/16 13:30:04.447, 35 %
2025/01/16 13:30:04.647, 18 %
2025/01/16 13:30:04.851, 33 %
2025/01/16 13:30:05.051, 15 %
2025/01/16 13:30:05.251, 5 %
2025/01/16 13:30:05.451, 35 %
2025/01/16 13:30:05.652, 17 %
2025/01/16 13:30:05.852, 35 %
2025/01/16 13:30:06.052, 14 %
2025/01/16 13:30:06.252, 9 %
2025/01/16 13:30:06.452, 41 %
2025/01/16 13:30:06.655, 9 %
2025/01/16 13:30:06.855, 35 %
2025/01/16 13:30:07.055, 18 %
2025/01/16 13:30:07.256, 31 %
2025/01/16 13:30:07.456, 20 %
2025/01/16 13:30:07.656, 2 %
2025/01/16 13:30:07.856, 35 %
2025/01/16 13:30:08.056, 19 %
2025/01/16 13:30:08.257, 34 %
2025/01/16 13:30:08.457, 18 %
2025/01/16 13:30:08.657, 34 %
2025/01/16 13:30:08.857, 20 %
2025/01/16 13:30:09.057, 0 %
2025/01/16 13:30:09.257, 35 %
2025/01/16 13:30:09.458, 17 %
2025/01/16 13:30:09.658, 34 %
2025/01/16 13:30:09.858, 18 %
2025/01/16 13:30:10.058, 6 %
2025/01/16 13:30:10.258, 35 %
2025/01/16 13:30:10.458, 14 %
2025/01/16 13:30:10.659, 36 %
2025/01/16 13:30:10.859, 18 %
2025/01/16 13:30:11.059, 25 %
2025/01/16 13:30:11.267, 23 %
2025/01/16 13:30:11.468, 5 %
2025/01/16 13:30:11.674, 34 %
2025/01/16 13:30:12.041, 0 %
2025/01/16 13:30:12.704, 0 %
2025/01/16 13:30:12.904, 0 %
2025/01/16 13:30:13.104, 35 %
2025/01/16 13:30:13.304, 13 %
2025/01/16 13:30:13.504, 6 %
2025/01/16 13:30:13.704, 39 %
2025/01/16 13:30:13.905, 14 %
2025/01/16 13:30:14.105, 35 %
2025/01/16 13:30:14.305, 18 %
2025/01/16 13:30:14.505, 35 %
2025/01/16 13:30:14.705, 20 %
2025/01/16 13:30:14.906, 20 %
2025/01/16 13:30:15.106, 7 %
2025/01/16 13:30:15.307, 33 %
2025/01/16 13:30:15.507, 15 %
2025/01/16 13:30:15.711, 40 %
2025/01/16 13:30:15.911, 14 %
2025/01/16 13:30:16.111, 35 %
2025/01/16 13:30:16.311, 19 %
2025/01/16 13:30:16.511, 31 %
2025/01/16 13:30:16.712, 5 %
2025/01/16 13:30:16.912, 35 %
2025/01/16 13:30:17.112, 14 %
2025/01/16 13:30:17.312, 35 %
2025/01/16 13:30:17.512, 18 %
2025/01/16 13:30:17.712, 35 %
2025/01/16 13:30:17.913, 18 %
2025/01/16 13:30:18.113, 35 %
2025/01/16 13:30:18.313, 35 %
2025/01/16 13:30:18.513, 17 %
2025/01/16 13:30:18.713, 13 %
2025/01/16 13:30:18.913, 39 %
2025/01/16 13:30:19.114, 1 %
2025/01/16 13:30:19.314, 35 %
2025/01/16 13:30:19.514, 18 %
2025/01/16 13:30:19.714, 35 %
2025/01/16 13:30:19.914, 34 %
2025/01/16 13:30:20.114, 19 %
2025/01/16 13:30:20.315, 19 %
2025/01/16 13:30:20.515, 31 %
2025/01/16 13:30:20.715, 2 %
2025/01/16 13:30:20.915, 36 %
2025/01/16 13:30:21.115, 18 %
2025/01/16 13:30:21.315, 37 %
2025/01/16 13:30:21.516, 18 %
2025/01/16 13:30:21.716, 18 %
2025/01/16 13:30:21.916, 36 %
2025/01/16 13:30:22.116, 18 %
2025/01/16 13:30:22.316, 32 %
2025/01/16 13:30:22.516, 21 %
2025/01/16 13:30:22.717, 15 %
2025/01/16 13:30:22.917, 29 %
2025/01/16 13:30:23.117, 35 %
2025/01/16 13:30:23.317, 18 %
2025/01/16 13:30:23.517, 36 %
2025/01/16 13:30:23.717, 18 %
2025/01/16 13:30:23.920, 36 %
2025/01/16 13:30:24.120, 30 %
2025/01/16 13:30:24.320, 2 %
2025/01/16 13:30:24.520, 29 %
2025/01/16 13:30:24.720, 17 %
2025/01/16 13:30:24.921, 23 %
2025/01/16 13:30:25.121, 23 %
2025/01/16 13:30:25.321, 30 %
2025/01/16 13:30:25.521, 1 %
2025/01/16 13:30:25.721, 36 %
2025/01/16 13:30:25.921, 18 %
2025/01/16 13:30:26.122, 19 %
2025/01/16 13:30:26.322, 25 %
2025/01/16 13:30:26.522, 22 %
2025/01/16 13:30:26.722, 6 %
2025/01/16 13:30:26.922, 39 %
2025/01/16 13:30:27.122, 14 %
2025/01/16 13:30:27.323, 34 %
2025/01/16 13:30:27.525, 19 %
2025/01/16 13:30:27.725, 26 %
2025/01/16 13:30:27.927, 25 %
2025/01/16 13:30:28.127, 3 %
2025/01/16 13:30:28.327, 36 %
2025/01/16 13:30:28.527, 36 %
2025/01/16 13:30:28.727, 18 %
2025/01/16 13:30:28.927, 35 %
2025/01/16 13:30:29.128, 19 %
2025/01/16 13:30:29.328, 17 %
2025/01/16 13:30:29.528, 27 %
2025/01/16 13:30:29.728, 22 %
2025/01/16 13:30:29.928, 5 %
2025/01/16 13:30:30.128, 39 %
2025/01/16 13:30:30.329, 18 %
2025/01/16 13:30:30.529, 33 %
2025/01/16 13:30:30.729, 19 %
2025/01/16 13:30:30.929, 28 %
2025/01/16 13:30:31.129, 28 %
2025/01/16 13:30:31.330, 2 %
2025/01/16 13:30:31.530, 38 %
2025/01/16 13:30:31.730, 38 %
2025/01/16 13:30:31.930, 15 %
2025/01/16 13:30:32.130, 35 %
2025/01/16 13:30:32.330, 17 %
2025/01/16 13:30:32.531, 19 %
2025/01/16 13:30:32.731, 34 %
2025/01/16 13:30:32.931, 19 %
2025/01/16 13:30:33.131, 14 %
2025/01/16 13:30:33.331, 36 %
2025/01/16 13:30:33.531, 4 %
2025/01/16 13:30:33.731, 35 %
2025/01/16 13:30:33.932, 18 %
2025/01/16 13:30:34.132, 34 %
2025/01/16 13:30:34.332, 19 %
2025/01/16 13:30:34.532, 34 %
