timestamp, utilization.gpu [%]
2025/01/21 01:16:53.846, 0 %
2025/01/21 01:16:54.046, 0 %
2025/01/21 01:16:54.246, 0 %
2025/01/21 01:16:54.450, 0 %
2025/01/21 01:16:54.650, 0 %
2025/01/21 01:16:54.850, 0 %
2025/01/21 01:16:55.051, 0 %
2025/01/21 01:16:55.251, 0 %
2025/01/21 01:16:55.451, 0 %
2025/01/21 01:16:55.651, 0 %
2025/01/21 01:16:55.851, 0 %
2025/01/21 01:16:56.051, 0 %
2025/01/21 01:16:56.251, 0 %
2025/01/21 01:16:56.452, 0 %
2025/01/21 01:16:56.652, 0 %
2025/01/21 01:16:56.852, 0 %
2025/01/21 01:16:57.052, 0 %
2025/01/21 01:16:57.252, 0 %
2025/01/21 01:16:57.452, 0 %
2025/01/21 01:16:57.652, 0 %
2025/01/21 01:16:57.853, 0 %
2025/01/21 01:16:58.053, 0 %
2025/01/21 01:16:58.253, 0 %
2025/01/21 01:16:58.453, 1 %
2025/01/21 01:16:58.653, 0 %
2025/01/21 01:16:58.853, 0 %
2025/01/21 01:16:59.054, 0 %
2025/01/21 01:16:59.254, 0 %
2025/01/21 01:16:59.454, 0 %
2025/01/21 01:16:59.654, 0 %
2025/01/21 01:16:59.854, 0 %
2025/01/21 01:17:00.054, 0 %
2025/01/21 01:17:00.254, 0 %
2025/01/21 01:17:00.455, 0 %
2025/01/21 01:17:00.655, 0 %
2025/01/21 01:17:00.855, 0 %
2025/01/21 01:17:01.055, 0 %
2025/01/21 01:17:01.255, 0 %
2025/01/21 01:17:01.455, 0 %
2025/01/21 01:17:01.655, 0 %
2025/01/21 01:17:01.856, 0 %
2025/01/21 01:17:02.056, 0 %
2025/01/21 01:17:02.256, 0 %
2025/01/21 01:17:02.456, 0 %
2025/01/21 01:17:02.656, 0 %
2025/01/21 01:17:02.856, 0 %
2025/01/21 01:17:03.057, 0 %
2025/01/21 01:17:03.257, 0 %
2025/01/21 01:17:03.457, 0 %
2025/01/21 01:17:03.657, 0 %
2025/01/21 01:17:03.857, 0 %
2025/01/21 01:17:04.057, 0 %
2025/01/21 01:17:04.257, 0 %
2025/01/21 01:17:04.458, 0 %
2025/01/21 01:17:04.658, 0 %
2025/01/21 01:17:04.858, 0 %
2025/01/21 01:17:05.058, 0 %
2025/01/21 01:17:05.258, 0 %
2025/01/21 01:17:05.458, 0 %
2025/01/21 01:17:05.659, 0 %
2025/01/21 01:17:05.859, 0 %
2025/01/21 01:17:06.059, 0 %
2025/01/21 01:17:06.259, 0 %
2025/01/21 01:17:06.459, 0 %
2025/01/21 01:17:06.659, 0 %
2025/01/21 01:17:06.859, 0 %
2025/01/21 01:17:07.060, 0 %
2025/01/21 01:17:07.260, 0 %
2025/01/21 01:17:07.460, 0 %
2025/01/21 01:17:07.660, 0 %
2025/01/21 01:17:07.860, 0 %
2025/01/21 01:17:08.060, 0 %
2025/01/21 01:17:08.261, 0 %
2025/01/21 01:17:08.461, 0 %
2025/01/21 01:17:08.661, 0 %
2025/01/21 01:17:08.861, 0 %
2025/01/21 01:17:09.061, 0 %
2025/01/21 01:17:09.261, 0 %
2025/01/21 01:17:09.462, 0 %
2025/01/21 01:17:09.662, 0 %
2025/01/21 01:17:09.862, 0 %
2025/01/21 01:17:10.062, 0 %
2025/01/21 01:17:10.262, 0 %
2025/01/21 01:17:10.463, 0 %
2025/01/21 01:17:10.663, 0 %
2025/01/21 01:17:10.863, 0 %
2025/01/21 01:17:11.063, 0 %
2025/01/21 01:17:11.263, 0 %
2025/01/21 01:17:11.463, 0 %
2025/01/21 01:17:11.664, 0 %
2025/01/21 01:17:11.864, 0 %
2025/01/21 01:17:12.064, 0 %
2025/01/21 01:17:12.264, 0 %
2025/01/21 01:17:12.464, 0 %
2025/01/21 01:17:12.664, 0 %
2025/01/21 01:17:12.864, 0 %
2025/01/21 01:17:13.065, 0 %
2025/01/21 01:17:13.265, 0 %
2025/01/21 01:17:13.465, 0 %
2025/01/21 01:17:13.665, 0 %
2025/01/21 01:17:13.865, 0 %
2025/01/21 01:17:14.065, 0 %
2025/01/21 01:17:14.265, 0 %
2025/01/21 01:17:14.466, 0 %
2025/01/21 01:17:14.666, 0 %
2025/01/21 01:17:14.866, 0 %
2025/01/21 01:17:15.066, 0 %
2025/01/21 01:17:15.266, 0 %
2025/01/21 01:17:15.466, 0 %
2025/01/21 01:17:15.666, 0 %
2025/01/21 01:17:15.867, 0 %
2025/01/21 01:17:16.067, 0 %
2025/01/21 01:17:16.267, 0 %
2025/01/21 01:17:16.467, 0 %
2025/01/21 01:17:16.667, 0 %
2025/01/21 01:17:16.867, 0 %
2025/01/21 01:17:17.068, 0 %
2025/01/21 01:17:17.268, 0 %
2025/01/21 01:17:17.468, 0 %
2025/01/21 01:17:17.668, 0 %
2025/01/21 01:17:17.868, 0 %
2025/01/21 01:17:18.068, 0 %
2025/01/21 01:17:18.269, 0 %
2025/01/21 01:17:18.469, 0 %
2025/01/21 01:17:18.669, 0 %
2025/01/21 01:17:18.869, 0 %
2025/01/21 01:17:19.069, 0 %
2025/01/21 01:17:19.269, 0 %
2025/01/21 01:17:19.469, 0 %
2025/01/21 01:17:19.670, 0 %
2025/01/21 01:17:19.870, 0 %
2025/01/21 01:17:20.070, 0 %
2025/01/21 01:17:20.270, 0 %
2025/01/21 01:17:20.470, 0 %
2025/01/21 01:17:20.671, 0 %
2025/01/21 01:17:20.871, 0 %
2025/01/21 01:17:21.071, 0 %
2025/01/21 01:17:21.271, 0 %
2025/01/21 01:17:21.471, 0 %
2025/01/21 01:17:21.671, 0 %
2025/01/21 01:17:21.872, 0 %
2025/01/21 01:17:22.072, 0 %
2025/01/21 01:17:22.272, 0 %
2025/01/21 01:17:22.472, 0 %
2025/01/21 01:17:22.673, 0 %
2025/01/21 01:17:22.873, 0 %
2025/01/21 01:17:23.073, 0 %
2025/01/21 01:17:23.273, 0 %
2025/01/21 01:17:23.473, 0 %
2025/01/21 01:17:23.673, 0 %
2025/01/21 01:17:23.873, 0 %
2025/01/21 01:17:24.074, 0 %
2025/01/21 01:17:24.274, 0 %
2025/01/21 01:17:24.474, 0 %
2025/01/21 01:17:24.674, 0 %
2025/01/21 01:17:24.874, 0 %
2025/01/21 01:17:25.074, 0 %
2025/01/21 01:17:25.274, 0 %
2025/01/21 01:17:25.474, 0 %
2025/01/21 01:17:25.675, 0 %
2025/01/21 01:17:25.875, 0 %
2025/01/21 01:17:26.075, 0 %
2025/01/21 01:17:26.275, 0 %
2025/01/21 01:17:26.475, 0 %
2025/01/21 01:17:26.675, 0 %
2025/01/21 01:17:26.875, 0 %
2025/01/21 01:17:27.076, 0 %
2025/01/21 01:17:27.276, 0 %
2025/01/21 01:17:27.476, 0 %
2025/01/21 01:17:27.676, 0 %
2025/01/21 01:17:27.876, 0 %
2025/01/21 01:17:28.076, 0 %
2025/01/21 01:17:28.276, 0 %
2025/01/21 01:17:28.477, 0 %
2025/01/21 01:17:28.677, 0 %
2025/01/21 01:17:28.877, 0 %
2025/01/21 01:17:29.077, 0 %
2025/01/21 01:17:29.277, 0 %
2025/01/21 01:17:29.477, 0 %
2025/01/21 01:17:29.678, 0 %
2025/01/21 01:17:29.878, 0 %
2025/01/21 01:17:30.078, 0 %
2025/01/21 01:17:30.278, 0 %
2025/01/21 01:17:30.478, 0 %
2025/01/21 01:17:30.679, 0 %
2025/01/21 01:17:30.879, 0 %
2025/01/21 01:17:31.079, 0 %
2025/01/21 01:17:31.279, 0 %
2025/01/21 01:17:31.479, 0 %
2025/01/21 01:17:31.679, 0 %
2025/01/21 01:17:31.880, 0 %
2025/01/21 01:17:32.080, 0 %
2025/01/21 01:17:32.280, 0 %
2025/01/21 01:17:32.480, 0 %
2025/01/21 01:17:32.680, 0 %
2025/01/21 01:17:32.880, 0 %
2025/01/21 01:17:33.080, 0 %
2025/01/21 01:17:33.280, 0 %
2025/01/21 01:17:33.481, 0 %
2025/01/21 01:17:33.681, 0 %
2025/01/21 01:17:33.881, 0 %
2025/01/21 01:17:34.081, 0 %
2025/01/21 01:17:34.284, 0 %
2025/01/21 01:17:34.484, 0 %
2025/01/21 01:17:34.684, 0 %
2025/01/21 01:17:34.884, 0 %
2025/01/21 01:17:35.084, 0 %
2025/01/21 01:17:35.285, 0 %
2025/01/21 01:17:35.485, 0 %
2025/01/21 01:17:35.685, 0 %
2025/01/21 01:17:35.885, 0 %
2025/01/21 01:17:36.085, 0 %
2025/01/21 01:17:36.285, 0 %
2025/01/21 01:17:36.486, 0 %
2025/01/21 01:17:36.686, 0 %
2025/01/21 01:17:36.886, 0 %
2025/01/21 01:17:37.086, 0 %
2025/01/21 01:17:37.286, 0 %
2025/01/21 01:17:37.487, 0 %
2025/01/21 01:17:37.687, 0 %
2025/01/21 01:17:37.887, 0 %
2025/01/21 01:17:38.087, 0 %
2025/01/21 01:17:38.287, 0 %
2025/01/21 01:17:38.487, 0 %
2025/01/21 01:17:38.687, 0 %
2025/01/21 01:17:38.888, 0 %
2025/01/21 01:17:39.088, 0 %
2025/01/21 01:17:39.288, 0 %
2025/01/21 01:17:39.488, 0 %
2025/01/21 01:17:39.688, 0 %
2025/01/21 01:17:39.888, 0 %
2025/01/21 01:17:40.088, 0 %
2025/01/21 01:17:40.289, 0 %
2025/01/21 01:17:40.489, 0 %
2025/01/21 01:17:40.689, 0 %
2025/01/21 01:17:40.889, 0 %
2025/01/21 01:17:41.089, 0 %
2025/01/21 01:17:41.290, 0 %
2025/01/21 01:17:41.490, 0 %
2025/01/21 01:17:41.690, 0 %
2025/01/21 01:17:41.890, 0 %
2025/01/21 01:17:42.090, 0 %
2025/01/21 01:17:42.291, 0 %
2025/01/21 01:17:42.491, 0 %
2025/01/21 01:17:42.691, 0 %
2025/01/21 01:17:42.891, 0 %
2025/01/21 01:17:43.091, 0 %
2025/01/21 01:17:43.292, 0 %
2025/01/21 01:17:43.492, 0 %
2025/01/21 01:17:43.692, 0 %
2025/01/21 01:17:43.892, 0 %
2025/01/21 01:17:44.092, 0 %
2025/01/21 01:17:44.292, 0 %
2025/01/21 01:17:44.493, 0 %
2025/01/21 01:17:44.693, 0 %
2025/01/21 01:17:44.893, 0 %
2025/01/21 01:17:45.093, 0 %
2025/01/21 01:17:45.293, 0 %
2025/01/21 01:17:45.494, 0 %
2025/01/21 01:17:45.694, 0 %
2025/01/21 01:17:45.894, 0 %
2025/01/21 01:17:46.094, 0 %
2025/01/21 01:17:46.294, 0 %
2025/01/21 01:17:46.495, 7 %
2025/01/21 01:17:46.695, 23 %
2025/01/21 01:17:46.895, 3 %
2025/01/21 01:17:47.095, 0 %
2025/01/21 01:17:47.295, 0 %
2025/01/21 01:17:47.496, 0 %
2025/01/21 01:17:47.696, 0 %
2025/01/21 01:17:47.896, 0 %
2025/01/21 01:17:48.096, 3 %
2025/01/21 01:17:48.296, 5 %
2025/01/21 01:17:48.496, 0 %
2025/01/21 01:17:48.697, 20 %
2025/01/21 01:17:48.897, 26 %
2025/01/21 01:17:49.097, 28 %
2025/01/21 01:17:49.297, 29 %
2025/01/21 01:17:49.497, 32 %
2025/01/21 01:17:49.697, 28 %
2025/01/21 01:17:49.898, 25 %
2025/01/21 01:17:50.098, 33 %
2025/01/21 01:17:50.298, 27 %
2025/01/21 01:17:50.498, 28 %
2025/01/21 01:17:50.698, 29 %
2025/01/21 01:17:50.898, 33 %
2025/01/21 01:17:51.099, 25 %
2025/01/21 01:17:51.299, 33 %
2025/01/21 01:17:51.499, 27 %
2025/01/21 01:17:51.699, 27 %
2025/01/21 01:17:51.899, 27 %
2025/01/21 01:17:52.099, 29 %
2025/01/21 01:17:52.300, 31 %
2025/01/21 01:17:52.500, 25 %
2025/01/21 01:17:52.700, 33 %
2025/01/21 01:17:52.900, 25 %
2025/01/21 01:17:53.100, 27 %
2025/01/21 01:17:53.300, 29 %
2025/01/21 01:17:53.501, 32 %
2025/01/21 01:17:53.701, 28 %
2025/01/21 01:17:53.901, 30 %
2025/01/21 01:17:54.101, 28 %
2025/01/21 01:17:54.301, 29 %
2025/01/21 01:17:54.501, 29 %
2025/01/21 01:17:54.701, 33 %
2025/01/21 01:17:54.902, 25 %
2025/01/21 01:17:55.102, 33 %
2025/01/21 01:17:55.302, 25 %
2025/01/21 01:17:55.502, 29 %
2025/01/21 01:17:55.702, 42 %
2025/01/21 01:17:55.902, 0 %
2025/01/21 01:17:56.103, 0 %
2025/01/21 01:17:56.303, 0 %
2025/01/21 01:17:56.503, 0 %
2025/01/21 01:17:56.703, 0 %
2025/01/21 01:17:56.903, 0 %
2025/01/21 01:17:57.103, 0 %
2025/01/21 01:17:57.303, 0 %
2025/01/21 01:17:57.503, 0 %
2025/01/21 01:17:57.704, 0 %
2025/01/21 01:17:57.904, 0 %
2025/01/21 01:17:58.104, 0 %
2025/01/21 01:17:58.304, 0 %
2025/01/21 01:17:58.504, 0 %
2025/01/21 01:17:58.704, 0 %
2025/01/21 01:17:58.904, 0 %
2025/01/21 01:17:59.104, 0 %
2025/01/21 01:17:59.305, 0 %
2025/01/21 01:17:59.505, 0 %
2025/01/21 01:17:59.705, 0 %
2025/01/21 01:17:59.905, 0 %
2025/01/21 01:18:00.105, 0 %
2025/01/21 01:18:00.305, 0 %
2025/01/21 01:18:00.505, 0 %
2025/01/21 01:18:00.706, 0 %
2025/01/21 01:18:00.906, 0 %
2025/01/21 01:18:01.106, 0 %
2025/01/21 01:18:01.306, 0 %
2025/01/21 01:18:01.506, 0 %
2025/01/21 01:18:01.706, 0 %
2025/01/21 01:18:01.907, 0 %
2025/01/21 01:18:02.107, 0 %
2025/01/21 01:18:02.307, 0 %
2025/01/21 01:18:02.507, 0 %
2025/01/21 01:18:02.707, 0 %
2025/01/21 01:18:02.907, 0 %
2025/01/21 01:18:03.107, 0 %
2025/01/21 01:18:03.307, 0 %
2025/01/21 01:18:03.508, 0 %
2025/01/21 01:18:03.708, 0 %
2025/01/21 01:18:03.908, 0 %
2025/01/21 01:18:04.108, 0 %
2025/01/21 01:18:04.308, 0 %
2025/01/21 01:18:04.508, 0 %
2025/01/21 01:18:04.709, 0 %
2025/01/21 01:18:04.909, 0 %
2025/01/21 01:18:05.109, 0 %
2025/01/21 01:18:05.309, 0 %
2025/01/21 01:18:05.509, 0 %
2025/01/21 01:18:05.709, 0 %
2025/01/21 01:18:05.910, 0 %
2025/01/21 01:18:06.110, 0 %
2025/01/21 01:18:06.310, 0 %
2025/01/21 01:18:06.510, 8 %
2025/01/21 01:18:06.710, 56 %
2025/01/21 01:18:06.910, 28 %
2025/01/21 01:18:07.111, 43 %
2025/01/21 01:18:07.311, 37 %
2025/01/21 01:18:07.511, 46 %
2025/01/21 01:18:07.711, 36 %
2025/01/21 01:18:07.911, 40 %
2025/01/21 01:18:08.111, 39 %
2025/01/21 01:18:08.312, 40 %
2025/01/21 01:18:08.512, 39 %
2025/01/21 01:18:08.712, 39 %
2025/01/21 01:18:08.912, 44 %
2025/01/21 01:18:09.112, 38 %
2025/01/21 01:18:09.312, 38 %
2025/01/21 01:18:09.513, 44 %
2025/01/21 01:18:09.713, 43 %
2025/01/21 01:18:09.913, 39 %
2025/01/21 01:18:10.113, 42 %
2025/01/21 01:18:10.313, 42 %
2025/01/21 01:18:10.513, 42 %
2025/01/21 01:18:10.714, 40 %
2025/01/21 01:18:10.914, 42 %
2025/01/21 01:18:11.114, 44 %
2025/01/21 01:18:11.314, 38 %
2025/01/21 01:18:11.514, 38 %
2025/01/21 01:18:11.714, 44 %
2025/01/21 01:18:11.915, 42 %
2025/01/21 01:18:12.115, 40 %
2025/01/21 01:18:12.315, 42 %
2025/01/21 01:18:12.515, 8 %
2025/01/21 01:18:12.715, 0 %
2025/01/21 01:18:12.915, 0 %
2025/01/21 01:18:13.115, 0 %
2025/01/21 01:18:13.315, 0 %
2025/01/21 01:18:13.516, 0 %
2025/01/21 01:18:13.716, 0 %
2025/01/21 01:18:13.916, 0 %
2025/01/21 01:18:14.116, 0 %
2025/01/21 01:18:14.316, 0 %
2025/01/21 01:18:14.516, 0 %
2025/01/21 01:18:14.716, 0 %
2025/01/21 01:18:14.916, 0 %
2025/01/21 01:18:15.117, 0 %
2025/01/21 01:18:15.317, 0 %
2025/01/21 01:18:15.517, 0 %
2025/01/21 01:18:15.717, 0 %
2025/01/21 01:18:15.917, 0 %
2025/01/21 01:18:16.117, 0 %
2025/01/21 01:18:16.317, 0 %
2025/01/21 01:18:16.517, 0 %
2025/01/21 01:18:16.718, 0 %
2025/01/21 01:18:16.918, 0 %
2025/01/21 01:18:17.118, 0 %
2025/01/21 01:18:17.318, 0 %
2025/01/21 01:18:17.518, 0 %
2025/01/21 01:18:17.718, 0 %
2025/01/21 01:18:17.918, 0 %
2025/01/21 01:18:18.118, 0 %
2025/01/21 01:18:18.318, 0 %
2025/01/21 01:18:18.519, 0 %
2025/01/21 01:18:18.719, 0 %
2025/01/21 01:18:18.919, 0 %
2025/01/21 01:18:19.119, 0 %
2025/01/21 01:18:19.319, 0 %
2025/01/21 01:18:19.519, 0 %
2025/01/21 01:18:19.719, 0 %
2025/01/21 01:18:19.919, 0 %
2025/01/21 01:18:20.119, 0 %
2025/01/21 01:18:20.320, 0 %
2025/01/21 01:18:20.520, 0 %
2025/01/21 01:18:20.720, 0 %
2025/01/21 01:18:20.920, 0 %
2025/01/21 01:18:21.120, 0 %
2025/01/21 01:18:21.320, 0 %
2025/01/21 01:18:21.520, 0 %
2025/01/21 01:18:21.720, 0 %
2025/01/21 01:18:21.921, 0 %
2025/01/21 01:18:22.121, 0 %
2025/01/21 01:18:22.321, 0 %
2025/01/21 01:18:22.521, 0 %
2025/01/21 01:18:22.721, 0 %
2025/01/21 01:18:22.921, 0 %
2025/01/21 01:18:23.121, 0 %
2025/01/21 01:18:23.321, 0 %
2025/01/21 01:18:23.522, 0 %
2025/01/21 01:18:23.722, 0 %
2025/01/21 01:18:23.922, 0 %
2025/01/21 01:18:24.122, 0 %
2025/01/21 01:18:24.322, 0 %
2025/01/21 01:18:24.522, 0 %
2025/01/21 01:18:24.723, 0 %
2025/01/21 01:18:24.923, 24 %
2025/01/21 01:18:25.123, 41 %
2025/01/21 01:18:25.323, 36 %
2025/01/21 01:18:25.523, 47 %
2025/01/21 01:18:25.723, 38 %
2025/01/21 01:18:25.924, 41 %
2025/01/21 01:18:26.124, 41 %
2025/01/21 01:18:26.324, 41 %
2025/01/21 01:18:26.524, 44 %
2025/01/21 01:18:26.724, 38 %
2025/01/21 01:18:26.924, 38 %
2025/01/21 01:18:27.124, 44 %
2025/01/21 01:18:27.325, 41 %
2025/01/21 01:18:27.525, 39 %
2025/01/21 01:18:27.725, 41 %
2025/01/21 01:18:27.925, 37 %
2025/01/21 01:18:28.125, 43 %
2025/01/21 01:18:28.325, 41 %
2025/01/21 01:18:28.525, 42 %
2025/01/21 01:18:28.726, 42 %
2025/01/21 01:18:28.926, 43 %
2025/01/21 01:18:29.126, 42 %
2025/01/21 01:18:29.326, 42 %
2025/01/21 01:18:29.526, 41 %
2025/01/21 01:18:29.726, 40 %
2025/01/21 01:18:29.926, 42 %
2025/01/21 01:18:30.126, 37 %
2025/01/21 01:18:30.327, 47 %
2025/01/21 01:18:30.527, 38 %
2025/01/21 01:18:30.727, 16 %
2025/01/21 01:18:30.927, 0 %
2025/01/21 01:18:31.127, 0 %
2025/01/21 01:18:31.327, 0 %
2025/01/21 01:18:31.527, 0 %
2025/01/21 01:18:31.728, 0 %
2025/01/21 01:18:31.928, 0 %
2025/01/21 01:18:32.128, 0 %
2025/01/21 01:18:32.328, 0 %
2025/01/21 01:18:32.528, 0 %
2025/01/21 01:18:32.728, 0 %
2025/01/21 01:18:32.928, 0 %
2025/01/21 01:18:33.129, 0 %
2025/01/21 01:18:33.329, 0 %
2025/01/21 01:18:33.529, 0 %
2025/01/21 01:18:33.729, 0 %
2025/01/21 01:18:33.929, 0 %
2025/01/21 01:18:34.129, 0 %
2025/01/21 01:18:34.329, 0 %
2025/01/21 01:18:34.529, 0 %
2025/01/21 01:18:34.730, 0 %
2025/01/21 01:18:34.930, 0 %
2025/01/21 01:18:35.130, 0 %
2025/01/21 01:18:35.330, 0 %
2025/01/21 01:18:35.530, 29 %
2025/01/21 01:18:35.730, 44 %
2025/01/21 01:18:35.930, 38 %
2025/01/21 01:18:36.130, 41 %
2025/01/21 01:18:36.331, 41 %
2025/01/21 01:18:36.531, 40 %
2025/01/21 01:18:36.731, 41 %
2025/01/21 01:18:36.931, 38 %
2025/01/21 01:18:37.131, 46 %
2025/01/21 01:18:37.331, 46 %
2025/01/21 01:18:37.532, 35 %
2025/01/21 01:18:37.732, 45 %
2025/01/21 01:18:37.932, 35 %
2025/01/21 01:18:38.132, 40 %
2025/01/21 01:18:38.332, 38 %
2025/01/21 01:18:38.532, 38 %
2025/01/21 01:18:38.733, 40 %
2025/01/21 01:18:38.933, 35 %
2025/01/21 01:18:39.133, 7 %
2025/01/21 01:18:39.333, 0 %
2025/01/21 01:18:39.533, 0 %
2025/01/21 01:18:39.733, 0 %
2025/01/21 01:18:39.933, 0 %
2025/01/21 01:18:40.133, 15 %
2025/01/21 01:18:40.334, 9 %
2025/01/21 01:18:40.534, 2 %
2025/01/21 01:18:40.734, 13 %
2025/01/21 01:18:40.934, 58 %
2025/01/21 01:18:41.134, 71 %
2025/01/21 01:18:41.334, 68 %
2025/01/21 01:18:41.535, 71 %
2025/01/21 01:18:41.735, 71 %
2025/01/21 01:18:41.935, 67 %
2025/01/21 01:18:42.135, 68 %
2025/01/21 01:18:42.335, 71 %
2025/01/21 01:18:42.535, 66 %
2025/01/21 01:18:42.735, 68 %
2025/01/21 01:18:42.935, 73 %
2025/01/21 01:18:43.136, 65 %
2025/01/21 01:18:43.336, 71 %
2025/01/21 01:18:43.536, 68 %
2025/01/21 01:18:43.736, 70 %
2025/01/21 01:18:43.936, 70 %
2025/01/21 01:18:44.136, 65 %
2025/01/21 01:18:44.337, 66 %
2025/01/21 01:18:44.537, 72 %
2025/01/21 01:18:44.737, 67 %
2025/01/21 01:18:44.937, 70 %
2025/01/21 01:18:45.137, 65 %
2025/01/21 01:18:45.337, 71 %
2025/01/21 01:18:45.538, 61 %
2025/01/21 01:18:45.738, 6 %
2025/01/21 01:18:45.938, 6 %
2025/01/21 01:18:46.138, 49 %
2025/01/21 01:18:46.338, 68 %
2025/01/21 01:18:46.539, 66 %
2025/01/21 01:18:46.739, 70 %
2025/01/21 01:18:46.939, 66 %
2025/01/21 01:18:47.139, 67 %
2025/01/21 01:18:47.339, 67 %
2025/01/21 01:18:47.539, 69 %
2025/01/21 01:18:47.740, 67 %
2025/01/21 01:18:47.940, 69 %
2025/01/21 01:18:48.140, 69 %
2025/01/21 01:18:48.340, 68 %
2025/01/21 01:18:48.540, 70 %
2025/01/21 01:18:48.741, 67 %
2025/01/21 01:18:48.941, 70 %
2025/01/21 01:18:49.142, 67 %
2025/01/21 01:18:49.342, 52 %
2025/01/21 01:18:49.542, 75 %
2025/01/21 01:18:49.742, 76 %
2025/01/21 01:18:49.942, 70 %
2025/01/21 01:18:50.143, 73 %
2025/01/21 01:18:50.343, 73 %
2025/01/21 01:18:50.543, 73 %
2025/01/21 01:18:50.743, 72 %
2025/01/21 01:18:50.943, 73 %
2025/01/21 01:18:51.143, 71 %
2025/01/21 01:18:51.344, 76 %
2025/01/21 01:18:51.544, 70 %
2025/01/21 01:18:51.744, 76 %
2025/01/21 01:18:51.944, 72 %
2025/01/21 01:18:52.144, 67 %
2025/01/21 01:18:52.345, 67 %
2025/01/21 01:18:52.545, 59 %
2025/01/21 01:18:52.745, 72 %
2025/01/21 01:18:52.945, 69 %
2025/01/21 01:18:53.145, 58 %
2025/01/21 01:18:53.345, 54 %
2025/01/21 01:18:53.545, 53 %
2025/01/21 01:18:53.746, 60 %
2025/01/21 01:18:53.946, 55 %
2025/01/21 01:18:54.146, 56 %
2025/01/21 01:18:54.347, 57 %
2025/01/21 01:18:54.547, 57 %
2025/01/21 01:18:54.747, 59 %
2025/01/21 01:18:54.947, 55 %
2025/01/21 01:18:55.147, 61 %
2025/01/21 01:18:55.347, 62 %
2025/01/21 01:18:55.547, 63 %
2025/01/21 01:18:55.748, 62 %
2025/01/21 01:18:55.948, 46 %
2025/01/21 01:18:56.148, 60 %
2025/01/21 01:18:56.348, 65 %
2025/01/21 01:18:56.548, 55 %
2025/01/21 01:18:56.748, 55 %
2025/01/21 01:18:56.949, 65 %
2025/01/21 01:18:57.149, 60 %
2025/01/21 01:18:57.349, 63 %
2025/01/21 01:18:57.549, 57 %
2025/01/21 01:18:57.749, 65 %
2025/01/21 01:18:57.950, 59 %
2025/01/21 01:18:58.150, 60 %
2025/01/21 01:18:58.350, 63 %
2025/01/21 01:18:58.550, 63 %
2025/01/21 01:18:58.750, 63 %
2025/01/21 01:18:58.951, 57 %
2025/01/21 01:18:59.151, 65 %
2025/01/21 01:18:59.351, 60 %
2025/01/21 01:18:59.551, 64 %
2025/01/21 01:18:59.751, 55 %
2025/01/21 01:18:59.952, 53 %
2025/01/21 01:19:00.152, 60 %
2025/01/21 01:19:00.352, 62 %
2025/01/21 01:19:00.552, 58 %
2025/01/21 01:19:00.752, 65 %
2025/01/21 01:19:00.952, 65 %
2025/01/21 01:19:01.153, 62 %
2025/01/21 01:19:01.353, 58 %
2025/01/21 01:19:01.553, 64 %
2025/01/21 01:19:01.753, 61 %
